customer_id,RFM_Score,offer_id
48008,12.0,O0049
48008,12.0,O0082
48008,12.0,O0027
48008,12.0,O0080
48008,12.0,O0079
48008,12.0,O0070
48008,12.0,O0021
48008,12.0,O0038
48008,12.0,O0018
48008,12.0,O0020
48008,12.0,O0096
48008,12.0,O0031
48008,12.0,O0085
48008,12.0,O0009
48008,12.0,O0008
48008,12.0,O0087
48008,12.0,O0006
48009,13.0,O0042
48009,13.0,O0053
48009,13.0,O0082
48009,13.0,O0080
48009,13.0,O0071
48009,13.0,O0079
48009,13.0,O0027
48009,13.0,O0025
48009,13.0,O0096
48009,13.0,O0030
48009,13.0,O0097
48009,13.0,O0104
48009,13.0,O0087
48009,13.0,O0005
48009,13.0,O0001
48117,11.0,O0042
48117,11.0,O0043
48117,11.0,O0052
48117,11.0,O0082
48117,11.0,O0057
48117,11.0,O0027
48117,11.0,O0079
48117,11.0,O0080
48117,11.0,O0089
48117,11.0,O0071
48117,11.0,O0070
48117,11.0,O0013
48117,11.0,O0014
48117,11.0,O0015
48117,11.0,O0012
48117,11.0,O0010
48117,11.0,O0087
48207,11.0,O0053
48207,11.0,O0043
48207,11.0,O0082
48207,11.0,O0089
48207,11.0,O0071
48207,11.0,O0079
48207,11.0,O0048
48207,11.0,O0025
48207,11.0,O0028
48207,11.0,O0023
48207,11.0,O0069
48207,11.0,O0029
48207,11.0,O0097
48208,13.0,O0042
48208,13.0,O0053
48208,13.0,O0043
48208,13.0,O0051
48208,13.0,O0082
48208,13.0,O0071
48208,13.0,O0027
48208,13.0,O0025
48208,13.0,O0089
48208,13.0,O0079
48208,13.0,O0028
48208,13.0,O0019
48208,13.0,O0097
48208,13.0,O0024
48220,11.0,O0043
48220,11.0,O0036
48220,11.0,O0082
48220,11.0,O0080
48220,11.0,O0079
48220,11.0,O0089
48220,11.0,O0071
48220,11.0,O0068
48220,11.0,O0028
48220,11.0,O0035
48220,11.0,O0039
48220,11.0,O0005
48220,11.0,O0002
48312,12.0,O0043
48312,12.0,O0036
48312,12.0,O0082
48312,12.0,O0071
48312,12.0,O0089
48312,12.0,O0079
48312,12.0,O0027
48312,12.0,O0028
48312,12.0,O0016
48312,12.0,O0040
48312,12.0,O0030
48312,12.0,O0097
48411,9.0,O0053
48411,9.0,O0049
48411,9.0,O0034
48411,9.0,O0041
48411,9.0,O0028
48411,9.0,O0031
48411,9.0,O0019
48411,9.0,O0007
48411,9.0,O0006
48627,11.0,O0062
48627,11.0,O0051
48627,11.0,O0041
48627,11.0,O0026
48627,11.0,O0023
48627,11.0,O0070
48627,11.0,O0027
48627,11.0,O0035
48627,11.0,O0018
48627,11.0,O0022
48627,11.0,O0039
48627,11.0,O0009
48628,7.0,O0080
48628,7.0,O0023
48628,7.0,O0007
48628,7.0,O0001
48722,10.0,O0037
48722,10.0,O0027
48722,10.0,O0029
48722,10.0,O0018
48722,10.0,O0038
48722,10.0,O0004
48722,10.0,O0002
48722,10.0,O0001
48913,12.0,O0049
48913,12.0,O0034
48913,12.0,O0064
48913,12.0,O0081
48913,12.0,O0057
48913,12.0,O0014
48913,12.0,O0017
48913,12.0,O0029
48913,12.0,O0040
48913,12.0,O0105
48913,12.0,O0086
48913,12.0,O0003
49029,11.0,O0036
49029,11.0,O0084
49029,11.0,O0025
49029,11.0,O0018
49029,11.0,O0038
49029,11.0,O0105
49029,11.0,O0104
49029,11.0,O0005
49029,11.0,O0002
49106,13.0,O0043
49106,13.0,O0036
49106,13.0,O0082
49106,13.0,O0028
49106,13.0,O0071
49106,13.0,O0089
49106,13.0,O0080
49106,13.0,O0079
49106,13.0,O0016
49106,13.0,O0035
49106,13.0,O0097
49106,13.0,O0086
49106,13.0,O0009
49106,13.0,O0002
49106,13.0,O0001
49107,12.0,O0043
49107,12.0,O0082
49107,12.0,O0048
49107,12.0,O0079
49107,12.0,O0071
49107,12.0,O0028
49107,12.0,O0089
49107,12.0,O0018
49107,12.0,O0016
49107,12.0,O0096
49107,12.0,O0019
49107,12.0,O0103
49107,12.0,O0007
49107,12.0,O0005
49108,13.0,O0043
49108,13.0,O0082
49108,13.0,O0085
49108,13.0,O0055
49108,13.0,O0089
49108,13.0,O0072
49108,13.0,O0027
49108,13.0,O0079
49108,13.0,O0028
49108,13.0,O0039
49108,13.0,O0016
49108,13.0,O0019
49108,13.0,O0018
49108,13.0,O0017
49108,13.0,O0031
49108,13.0,O0030
49108,13.0,O0104
49108,13.0,O0097
49108,13.0,O0007
49108,13.0,O0006
49108,13.0,O0001
49109,8.0,O0037
49109,8.0,O0081
49109,8.0,O0026
49109,8.0,O0025
49110,13.0,O0044
49110,13.0,O0049
49110,13.0,O0082
49110,13.0,O0089
49110,13.0,O0048
49110,13.0,O0072
49110,13.0,O0080
49110,13.0,O0028
49110,13.0,O0079
49110,13.0,O0027
49110,13.0,O0055
49110,13.0,O0096
49110,13.0,O0016
49110,13.0,O0039
49110,13.0,O0030
49110,13.0,O0105
49110,13.0,O0097
49110,13.0,O0006
49110,13.0,O0001
49114,13.0,O0044
49114,13.0,O0036
49114,13.0,O0082
49114,13.0,O0027
49114,13.0,O0079
49114,13.0,O0072
49114,13.0,O0055
49114,13.0,O0089
49114,13.0,O0016
49114,13.0,O0029
49114,13.0,O0039
49114,13.0,O0035
49114,13.0,O0097
49114,13.0,O0103
49114,13.0,O0002
49114,13.0,O0001
49116,12.0,O0053
49116,12.0,O0044
49116,12.0,O0082
49116,12.0,O0072
49116,12.0,O0025
49116,12.0,O0079
49116,12.0,O0089
49116,12.0,O0055
49116,12.0,O0017
49116,12.0,O0016
49116,12.0,O0019
49116,12.0,O0035
49116,12.0,O0097
49116,12.0,O0086
49116,12.0,O0007
49116,12.0,O0005
49250,13.0,O0053
49250,13.0,O0052
49250,13.0,O0044
49250,13.0,O0051
49250,13.0,O0083
49250,13.0,O0072
49250,13.0,O0025
49250,13.0,O0079
49250,13.0,O0055
49250,13.0,O0090
49250,13.0,O0027
49250,13.0,O0018
49250,13.0,O0029
49250,13.0,O0016
49250,13.0,O0096
49250,13.0,O0031
49250,13.0,O0035
49250,13.0,O0021
49250,13.0,O0097
49250,13.0,O0104
49250,13.0,O0005
49401,12.0,O0044
49401,12.0,O0049
49401,12.0,O0083
49401,12.0,O0090
49401,12.0,O0072
49401,12.0,O0079
49401,12.0,O0069
49401,12.0,O0055
49401,12.0,O0068
49401,12.0,O0038
49401,12.0,O0035
49401,12.0,O0029
49401,12.0,O0017
49401,12.0,O0018
49401,12.0,O0020
49401,12.0,O0098
49401,12.0,O0005
49401,12.0,O0001
49409,13.0,O0053
49409,13.0,O0044
49409,13.0,O0083
49409,13.0,O0055
49409,13.0,O0072
49409,13.0,O0079
49409,13.0,O0027
49409,13.0,O0025
49409,13.0,O0090
49409,13.0,O0029
49409,13.0,O0017
49409,13.0,O0035
49409,13.0,O0098
49409,13.0,O0105
49409,13.0,O0009
49410,12.0,O0042
49410,12.0,O0044
49410,12.0,O0051
49410,12.0,O0083
49410,12.0,O0080
49410,12.0,O0072
49410,12.0,O0090
49410,12.0,O0079
49410,12.0,O0078
49410,12.0,O0041
49410,12.0,O0055
49410,12.0,O0017
49410,12.0,O0029
49410,12.0,O0039
49410,12.0,O0035
49410,12.0,O0098
49410,12.0,O0008
49410,12.0,O0001
49413,13.0,O0053
49413,13.0,O0044
49413,13.0,O0083
49413,13.0,O0073
49413,13.0,O0090
49413,13.0,O0041
49413,13.0,O0079
49413,13.0,O0064
49413,13.0,O0056
49413,13.0,O0029
49413,13.0,O0022
49413,13.0,O0017
49413,13.0,O0098
49413,13.0,O0035
49413,13.0,O0019
49413,13.0,O0024
49413,13.0,O0104
49416,9.0,O0048
49416,9.0,O0032
49416,9.0,O0035
49416,9.0,O0018
49416,9.0,O0039
49416,9.0,O0003
49417,10.0,O0033
49417,10.0,O0081
49417,10.0,O0032
49417,10.0,O0032
49417,10.0,O0017
49417,10.0,O0038
49417,10.0,O0020
49417,10.0,O0009
49417,10.0,O0002
49420,13.0,O0045
49420,13.0,O0083
49420,13.0,O0070
49420,13.0,O0068
49420,13.0,O0073
49420,13.0,O0090
49420,13.0,O0079
49420,13.0,O0056
49420,13.0,O0025
49420,13.0,O0029
49420,13.0,O0017
49420,13.0,O0018
49420,13.0,O0031
49420,13.0,O0086
49420,13.0,O0104
49534,8.0,O0048
49534,8.0,O0018
49534,8.0,O0029
49534,8.0,O0009
49534,8.0,O0006
49534,8.0,O0001
49553,11.0,O0037
49553,11.0,O0033
49553,11.0,O0048
49553,11.0,O0081
49553,11.0,O0013
49553,11.0,O0015
49553,11.0,O0040
49553,11.0,O0035
49553,11.0,O0021
49553,11.0,O0006
49553,11.0,O0004
49893,10.0,O0034
49893,10.0,O0026
49893,10.0,O0016
49893,10.0,O0021
49893,10.0,O0020
49893,10.0,O0007
49893,10.0,O0004
50315,10.0,O0053
50315,10.0,O0033
50315,10.0,O0094
50315,10.0,O0057
50315,10.0,O0028
50315,10.0,O0025
50315,10.0,O0014
50315,10.0,O0024
50315,10.0,O0009
50457,7.0,O0053
50457,7.0,O0028
50457,7.0,O0016
50578,11.0,O0033
50578,11.0,O0030
50578,11.0,O0020
50578,11.0,O0104
50578,11.0,O0103
50578,11.0,O0009
50578,11.0,O0008
50578,11.0,O0007
50578,11.0,O0001
50702,12.0,O0049
50702,12.0,O0034
50702,12.0,O0010
50702,12.0,O0088
50702,12.0,O0014
50702,12.0,O0011
50702,12.0,O0020
50702,12.0,O0029
50702,12.0,O0015
50702,12.0,O0035
50702,12.0,O0021
50759,13.0,O0053
50759,13.0,O0045
50759,13.0,O0049
50759,13.0,O0036
50759,13.0,O0083
50759,13.0,O0090
50759,13.0,O0025
50759,13.0,O0079
50759,13.0,O0056
50759,13.0,O0026
50759,13.0,O0073
50759,13.0,O0040
50759,13.0,O0030
50759,13.0,O0038
50759,13.0,O0098
50759,13.0,O0007
50759,13.0,O0002
51439,13.0,O0045
51439,13.0,O0036
51439,13.0,O0083
51439,13.0,O0080
51439,13.0,O0073
51439,13.0,O0079
51439,13.0,O0056
51439,13.0,O0078
51439,13.0,O0025
51439,13.0,O0090
51439,13.0,O0028
51439,13.0,O0017
51439,13.0,O0030
51439,13.0,O0039
51439,13.0,O0098
51439,13.0,O0008
51439,13.0,O0005
51439,13.0,O0002
51891,13.0,O0062
51891,13.0,O0045
51891,13.0,O0082
51891,13.0,O0036
51891,13.0,O0083
51891,13.0,O0010
51891,13.0,O0057
51891,13.0,O0073
51891,13.0,O0079
51891,13.0,O0059
51891,13.0,O0056
51891,13.0,O0090
51891,13.0,O0013
51891,13.0,O0016
51891,13.0,O0015
51891,13.0,O0030
51891,13.0,O0018
51891,13.0,O0017
52501,12.0,O0045
52501,12.0,O0036
52501,12.0,O0086
52501,12.0,O0028
52501,12.0,O0073
52501,12.0,O0079
52501,12.0,O0090
52501,12.0,O0056
52501,12.0,O0031
52501,12.0,O0030
52501,12.0,O0018
52501,12.0,O0021
52501,12.0,O0098
52501,12.0,O0087
52501,12.0,O0001
52503,10.0,O0034
52503,10.0,O0032
52503,10.0,O0032
52503,10.0,O0019
52503,10.0,O0038
52503,10.0,O0040
52503,10.0,O0022
52503,10.0,O0005
52503,10.0,O0003
52609,12.0,O0032
52609,12.0,O0078
52609,12.0,O0025
52609,12.0,O0039
52609,12.0,O0019
52609,12.0,O0007
52609,12.0,O0004
52609,12.0,O0004
52609,12.0,O0003
52609,12.0,O0002
53453,8.0,O0033
53453,8.0,O0021
53453,8.0,O0105
53453,8.0,O0006
53602,13.0,O0042
53602,13.0,O0043
53602,13.0,O0045
53602,13.0,O0049
53602,13.0,O0079
53602,13.0,O0056
53602,13.0,O0090
53602,13.0,O0073
53602,13.0,O0022
53602,13.0,O0038
53602,13.0,O0018
53602,13.0,O0035
53602,13.0,O0030
53602,13.0,O0103
53602,13.0,O0007
53602,13.0,O0006
53602,13.0,O0005
53602,13.0,O0002
54354,12.0,O0053
54354,12.0,O0044
54354,12.0,O0045
54354,12.0,O0046
54354,12.0,O0047
54354,12.0,O0036
54354,12.0,O0033
54354,12.0,O0084
54354,12.0,O0081
54354,12.0,O0073
54354,12.0,O0080
54354,12.0,O0028
54354,12.0,O0048
54354,12.0,O0056
54354,12.0,O0091
54354,12.0,O0059
54354,12.0,O0014
54354,12.0,O0015
54354,12.0,O0016
54354,12.0,O0030
54354,12.0,O0011
54354,12.0,O0022
54354,12.0,O0007
54354,12.0,O0005
54354,12.0,O0004
54354,12.0,O0003
54354,12.0,O0002
54356,12.0,O0045
54356,12.0,O0036
54356,12.0,O0026
54356,12.0,O0080
54356,12.0,O0091
54356,12.0,O0074
54356,12.0,O0027
54356,12.0,O0040
54356,12.0,O0018
54356,12.0,O0098
54356,12.0,O0024
54356,12.0,O0104
54356,12.0,O0005
54362,12.0,O0042
54362,12.0,O0046
54362,12.0,O0036
54362,12.0,O0009
54362,12.0,O0091
54362,12.0,O0074
54362,12.0,O0080
54362,12.0,O0027
54362,12.0,O0030
54362,12.0,O0029
54362,12.0,O0018
54362,12.0,O0098
54362,12.0,O0006
54362,12.0,O0005
54367,9.0,O0048
54367,9.0,O0017
54367,9.0,O0035
54367,9.0,O0103
54367,9.0,O0007
54367,9.0,O0004
54405,10.0,O0042
54405,10.0,O0046
54405,10.0,O0074
54405,10.0,O0080
54405,10.0,O0028
54405,10.0,O0091
54405,10.0,O0016
54405,10.0,O0018
54405,10.0,O0040
54405,10.0,O0098
54405,10.0,O0031
54502,10.0,O0034
54502,10.0,O0023
54502,10.0,O0078
54502,10.0,O0048
54502,10.0,O0030
54502,10.0,O0008
54502,10.0,O0006
54506,5.0,O0078
54704,11.0,O0036
54704,11.0,O0033
54704,11.0,O0027
54704,11.0,O0032
54704,11.0,O0028
54704,11.0,O0011
54704,11.0,O0017
54704,11.0,O0103
54704,11.0,O0003
54704,11.0,O0001
54732,9.0,O0053
54732,9.0,O0023
54732,9.0,O0028
54732,9.0,O0018
54732,9.0,O0021
54732,9.0,O0038
54732,9.0,O0098
54732,9.0,O0019
54732,9.0,O0104
54735,12.0,O0049
54735,12.0,O0034
54735,12.0,O0025
54735,12.0,O0039
54735,12.0,O0040
54735,12.0,O0019
54735,12.0,O0020
54735,12.0,O0021
54735,12.0,O0103
54735,12.0,O0005
54735,12.0,O0003
54904,9.0,O0034
54904,9.0,O0078
54904,9.0,O0032
54904,9.0,O0103
54904,9.0,O0105
55002,9.0,O0036
55002,9.0,O0041
55002,9.0,O0016
55002,9.0,O0029
55002,9.0,O0039
55002,9.0,O0038
55002,9.0,O0022
55004,12.0,O0053
55004,12.0,O0034
55004,12.0,O0026
55004,12.0,O0081
55004,12.0,O0017
55004,12.0,O0040
55004,12.0,O0024
55004,12.0,O0105
55004,12.0,O0104
55004,12.0,O0003
55102,13.0,O0053
55102,13.0,O0049
55102,13.0,O0046
55102,13.0,O0080
55102,13.0,O0074
55102,13.0,O0023
55102,13.0,O0091
55102,13.0,O0018
55102,13.0,O0021
55102,13.0,O0020
55102,13.0,O0040
55102,13.0,O0031
55102,13.0,O0104
55102,13.0,O0006
55102,13.0,O0005
55103,8.0,O0025
55103,8.0,O0078
55103,8.0,O0081
55103,8.0,O0104
55103,8.0,O0008
55105,14.0,O0046
55105,14.0,O0080
55105,14.0,O0074
55105,14.0,O0023
55105,14.0,O0070
55105,14.0,O0071
55105,14.0,O0091
55105,14.0,O0018
55105,14.0,O0017
55105,14.0,O0019
55105,14.0,O0040
55105,14.0,O0031
55105,14.0,O0105
55105,14.0,O0103
55105,14.0,O0008
55105,14.0,O0002
55105,14.0,O0001
55739,12.0,O0053
55739,12.0,O0049
55739,12.0,O0034
55739,12.0,O0033
55739,12.0,O0027
55739,12.0,O0078
55739,12.0,O0039
55739,12.0,O0022
55739,12.0,O0105
55739,12.0,O0007
55739,12.0,O0005
55739,12.0,O0003
55911,11.0,O0046
55911,11.0,O0009
55911,11.0,O0028
55911,11.0,O0091
55911,11.0,O0074
55911,11.0,O0079
55911,11.0,O0080
55911,11.0,O0025
55911,11.0,O0019
55911,11.0,O0031
55911,11.0,O0021
55911,11.0,O0103
55911,11.0,O0008
55953,10.0,O0049
55953,10.0,O0025
55953,10.0,O0041
55953,10.0,O0026
55953,10.0,O0018
55953,10.0,O0099
55953,10.0,O0006
55953,10.0,O0005
56009,12.0,O0062
56009,12.0,O0037
56009,12.0,O0034
56009,12.0,O0010
56009,12.0,O0057
56009,12.0,O0017
56009,12.0,O0029
56009,12.0,O0015
56009,12.0,O0105
56009,12.0,O0006
56014,9.0,O0037
56014,9.0,O0032
56014,9.0,O0048
56014,9.0,O0041
56014,9.0,O0003
56014,9.0,O0002
56102,10.0,O0053
56102,10.0,O0084
56102,10.0,O0048
56102,10.0,O0023
56102,10.0,O0026
56102,10.0,O0025
56102,10.0,O0022
56102,10.0,O0020
56102,10.0,O0021
56103,12.0,O0049
56103,12.0,O0046
56103,12.0,O0091
56103,12.0,O0074
56103,12.0,O0080
56103,12.0,O0017
56103,12.0,O0029
56103,12.0,O0095
56103,12.0,O0019
56103,12.0,O0031
56103,12.0,O0020
56103,12.0,O0105
56107,12.0,O0049
56107,12.0,O0046
56107,12.0,O0082
56107,12.0,O0009
56107,12.0,O0074
56107,12.0,O0080
56107,12.0,O0028
56107,12.0,O0091
56107,12.0,O0041
56107,12.0,O0017
56107,12.0,O0038
56107,12.0,O0029
56107,12.0,O0019
56107,12.0,O0031
56107,12.0,O0021
56107,12.0,O0002
56261,9.0,O0052
56261,9.0,O0069
56261,9.0,O0018
56261,9.0,O0104
56261,9.0,O0007
56261,9.0,O0005
56262,12.0,O0053
56262,12.0,O0037
56262,12.0,O0036
56262,12.0,O0009
56262,12.0,O0026
56262,12.0,O0041
56262,12.0,O0021
56262,12.0,O0104
56262,12.0,O0105
56262,12.0,O0003
56262,12.0,O0002
56263,11.0,O0049
56263,11.0,O0033
56263,11.0,O0025
56263,11.0,O0020
56263,11.0,O0029
56263,11.0,O0031
56263,11.0,O0038
56263,11.0,O0021
56263,11.0,O0103
56265,11.0,O0037
56265,11.0,O0034
56265,11.0,O0033
56265,11.0,O0084
56265,11.0,O0032
56265,11.0,O0081
56265,11.0,O0019
56265,11.0,O0040
56265,11.0,O0031
56265,11.0,O0038
56265,11.0,O0008
56267,8.0,O0032
56267,8.0,O0032
56267,8.0,O0027
56267,8.0,O0039
56267,8.0,O0019
56267,8.0,O0002
56268,12.0,O0023
56268,12.0,O0048
56268,12.0,O0041
56268,12.0,O0017
56268,12.0,O0031
56268,12.0,O0038
56268,12.0,O0105
56268,12.0,O0024
56268,12.0,O0006
56268,12.0,O0004
56269,12.0,O0053
56269,12.0,O0037
56269,12.0,O0078
56269,12.0,O0041
56269,12.0,O0018
56269,12.0,O0029
56269,12.0,O0030
56269,12.0,O0105
56269,12.0,O0024
56269,12.0,O0103
56269,12.0,O0003
56270,10.0,O0036
56270,10.0,O0033
56270,10.0,O0023
56270,10.0,O0081
56270,10.0,O0027
56270,10.0,O0031
56270,10.0,O0016
56270,10.0,O0021
56270,10.0,O0003
56277,13.0,O0049
56277,13.0,O0046
56277,13.0,O0080
56277,13.0,O0027
56277,13.0,O0075
56277,13.0,O0091
56277,13.0,O0019
56277,13.0,O0040
56277,13.0,O0031
56277,13.0,O0030
56277,13.0,O0038
56277,13.0,O0105
56277,13.0,O0087
56277,13.0,O0002
56282,5.0,O0078
56283,12.0,O0047
56283,12.0,O0025
56283,12.0,O0075
56283,12.0,O0091
56283,12.0,O0048
56283,12.0,O0080
56283,12.0,O0038
56283,12.0,O0035
56283,12.0,O0017
56283,12.0,O0031
56283,12.0,O0096
56283,12.0,O0022
56283,12.0,O0019
56283,12.0,O0006
56283,12.0,O0005
56284,12.0,O0047
56284,12.0,O0075
56284,12.0,O0092
56284,12.0,O0026
56284,12.0,O0041
56284,12.0,O0080
56284,12.0,O0030
56284,12.0,O0016
56284,12.0,O0019
56284,12.0,O0038
56284,12.0,O0020
56284,12.0,O0103
56284,12.0,O0006
56284,12.0,O0005
56285,11.0,O0034
56285,11.0,O0048
56285,11.0,O0028
56285,11.0,O0018
56285,11.0,O0031
56285,11.0,O0103
56285,11.0,O0001
56287,12.0,O0047
56287,12.0,O0009
56287,12.0,O0075
56287,12.0,O0028
56287,12.0,O0092
56287,12.0,O0080
56287,12.0,O0038
56287,12.0,O0039
56287,12.0,O0018
56287,12.0,O0031
56287,12.0,O0030
56287,12.0,O0103
56287,12.0,O0024
56314,12.0,O0047
56314,12.0,O0026
56314,12.0,O0075
56314,12.0,O0078
56314,12.0,O0079
56314,12.0,O0092
56314,12.0,O0080
56314,12.0,O0038
56314,12.0,O0031
56314,12.0,O0040
56314,12.0,O0019
56314,12.0,O0087
56314,12.0,O0008
56314,12.0,O0006
56356,12.0,O0036
56356,12.0,O0034
56356,12.0,O0023
56356,12.0,O0027
56356,12.0,O0018
56356,12.0,O0030
56356,12.0,O0104
56356,12.0,O0006
56356,12.0,O0004
56360,7.0,O0062
56360,7.0,O0010
56360,7.0,O0078
56360,7.0,O0057
56368,9.0,O0009
56368,9.0,O0031
56368,9.0,O0029
56368,9.0,O0035
56368,9.0,O0039
56368,9.0,O0005
56368,9.0,O0003
56473,10.0,O0037
56473,10.0,O0081
56473,10.0,O0041
56473,10.0,O0025
56473,10.0,O0018
56473,10.0,O0020
56473,10.0,O0101
56473,10.0,O0001
56501,12.0,O0036
56501,12.0,O0034
56501,12.0,O0054
56501,12.0,O0081
56501,12.0,O0023
56501,12.0,O0048
56501,12.0,O0038
56501,12.0,O0029
56501,12.0,O0022
56501,12.0,O0104
56501,12.0,O0003
56507,13.0,O0042
56507,13.0,O0053
56507,13.0,O0043
56507,13.0,O0052
56507,13.0,O0047
56507,13.0,O0092
56507,13.0,O0080
56507,13.0,O0078
56507,13.0,O0075
56507,13.0,O0027
56507,13.0,O0035
56507,13.0,O0029
56507,13.0,O0031
56507,13.0,O0039
56507,13.0,O0019
56507,13.0,O0020
56507,13.0,O0008
56507,13.0,O0006
56508,11.0,O0042
56508,11.0,O0044
56508,11.0,O0045
56508,11.0,O0046
56508,11.0,O0047
56508,11.0,O0048
56508,11.0,O0092
56508,11.0,O0080
56508,11.0,O0069
56508,11.0,O0075
56508,11.0,O0071
56508,11.0,O0027
56508,11.0,O0038
56508,11.0,O0005
56603,7.0,O0017
56603,7.0,O0022
56603,7.0,O0007
56603,7.0,O0001
56802,13.0,O0053
56802,13.0,O0049
56802,13.0,O0047
56802,13.0,O0085
56802,13.0,O0079
56802,13.0,O0023
56802,13.0,O0080
56802,13.0,O0078
56802,13.0,O0041
56802,13.0,O0094
56802,13.0,O0092
56802,13.0,O0075
56802,13.0,O0025
56802,13.0,O0018
56802,13.0,O0038
56802,13.0,O0022
56802,13.0,O0105
56802,13.0,O0008
56802,13.0,O0002
56842,10.0,O0037
56842,10.0,O0037
56842,10.0,O0048
56842,10.0,O0025
56842,10.0,O0016
56842,10.0,O0038
56842,10.0,O0019
56842,10.0,O0039
56842,10.0,O0003
57166,11.0,O0049
57166,11.0,O0037
57166,11.0,O0009
57166,11.0,O0081
57166,11.0,O0028
57166,11.0,O0104
57166,11.0,O0006
57166,11.0,O0004
57167,11.0,O0049
57167,11.0,O0027
57167,11.0,O0041
57167,11.0,O0026
57167,11.0,O0029
57167,11.0,O0016
57167,11.0,O0040
57167,11.0,O0038
57167,11.0,O0019
57167,11.0,O0020
57167,11.0,O0007
57167,11.0,O0004
57438,10.0,O0053
57438,10.0,O0037
57438,10.0,O0034
57438,10.0,O0027
57438,10.0,O0028
57438,10.0,O0025
57438,10.0,O0003
57438,10.0,O0002
57476,10.0,O0053
57476,10.0,O0037
57476,10.0,O0048
57476,10.0,O0100
57476,10.0,O0101
57476,10.0,O0003
57667,11.0,O0009
57667,11.0,O0032
57667,11.0,O0023
57667,11.0,O0018
57667,11.0,O0039
57667,11.0,O0031
57667,11.0,O0103
57667,11.0,O0004
57668,10.0,O0036
57668,10.0,O0034
57668,10.0,O0009
57668,10.0,O0078
57668,10.0,O0039
57668,10.0,O0035
57668,10.0,O0104
57668,10.0,O0005
57669,10.0,O0053
57669,10.0,O0009
57669,10.0,O0032
57669,10.0,O0048
57669,10.0,O0026
57669,10.0,O0007
57669,10.0,O0004
57670,12.0,O0049
57670,12.0,O0037
57670,12.0,O0036
57670,12.0,O0081
57670,12.0,O0028
57670,12.0,O0018
57670,12.0,O0105
57670,12.0,O0024
57670,12.0,O0003
57670,12.0,O0002
57673,9.0,O0037
57673,9.0,O0034
57673,9.0,O0078
57673,9.0,O0048
57673,9.0,O0029
57673,9.0,O0004
57674,13.0,O0051
57674,13.0,O0047
57674,13.0,O0036
57674,13.0,O0065
57674,13.0,O0092
57674,13.0,O0076
57674,13.0,O0023
57674,13.0,O0080
57674,13.0,O0070
57674,13.0,O0022
57674,13.0,O0038
57674,13.0,O0018
57674,13.0,O0020
57674,13.0,O0105
57674,13.0,O0001
57675,12.0,O0082
57675,12.0,O0036
57675,12.0,O0008
57675,12.0,O0076
57675,12.0,O0048
57675,12.0,O0079
57675,12.0,O0068
57675,12.0,O0092
57675,12.0,O0080
57675,12.0,O0025
57675,12.0,O0016
57675,12.0,O0029
57675,12.0,O0038
57675,12.0,O0020
57678,13.0,O0051
57678,13.0,O0049
57678,13.0,O0086
57678,13.0,O0080
57678,13.0,O0092
57678,13.0,O0076
57678,13.0,O0089
57678,13.0,O0027
57678,13.0,O0018
57678,13.0,O0030
57678,13.0,O0031
57678,13.0,O0039
57678,13.0,O0022
57678,13.0,O0021
57678,13.0,O0104
57678,13.0,O0002
57678,13.0,O0001
57681,9.0,O0037
57681,9.0,O0033
57681,9.0,O0009
57681,9.0,O0022
57681,9.0,O0018
57681,9.0,O0038
57681,9.0,O0006
57696,9.0,O0053
57696,9.0,O0026
57696,9.0,O0027
57696,9.0,O0025
57696,9.0,O0024
57700,10.0,O0036
57700,10.0,O0027
57700,10.0,O0103
57700,10.0,O0006
57700,10.0,O0003
57703,13.0,O0042
57703,13.0,O0049
57703,13.0,O0009
57703,13.0,O0080
57703,13.0,O0092
57703,13.0,O0076
57703,13.0,O0068
57703,13.0,O0027
57703,13.0,O0039
57703,13.0,O0017
57703,13.0,O0038
57703,13.0,O0012
57703,13.0,O0095
57703,13.0,O0096
57703,13.0,O0020
57703,13.0,O0104
57703,13.0,O0097
57703,13.0,O0007
57703,13.0,O0006
57704,11.0,O0037
57704,11.0,O0037
57704,11.0,O0037
57704,11.0,O0036
57704,11.0,O0033
57704,11.0,O0081
57704,11.0,O0035
57704,11.0,O0021
57704,11.0,O0007
57704,11.0,O0003
57705,10.0,O0049
57705,10.0,O0037
57705,10.0,O0033
57705,10.0,O0022
57705,10.0,O0104
57705,10.0,O0007
57707,9.0,O0053
57707,9.0,O0008
57707,9.0,O0026
57707,9.0,O0048
57707,9.0,O0018
57707,9.0,O0040
57707,9.0,O0019
57707,9.0,O0024
57707,9.0,O0007
57767,11.0,O0025
57767,11.0,O0081
57767,11.0,O0032
57767,11.0,O0041
57767,11.0,O0027
57767,11.0,O0024
57767,11.0,O0007
57767,11.0,O0001
57775,10.0,O0036
57775,10.0,O0081
57775,10.0,O0031
57775,10.0,O0104
57775,10.0,O0006
57775,10.0,O0004
57775,10.0,O0003
57810,11.0,O0049
57810,11.0,O0036
57810,11.0,O0025
57810,11.0,O0081
57810,11.0,O0032
57810,11.0,O0023
57810,11.0,O0048
57810,11.0,O0101
57810,11.0,O0004
57810,11.0,O0004
57912,11.0,O0034
57912,11.0,O0048
57912,11.0,O0081
57912,11.0,O0032
57912,11.0,O0032
57912,11.0,O0018
57912,11.0,O0017
57912,11.0,O0019
57912,11.0,O0040
57912,11.0,O0004
57913,12.0,O0053
57913,12.0,O0049
57913,12.0,O0076
57913,12.0,O0080
