customer_id,customer_tier,id,offer_id,offer_transaction_date,transaction_amount,points,accrual,redemption,offer_tier,target_customer_age_segment,offer_target_age,osd,oed
59210,Saphire,17044,O0027,3/27/2019,950,50,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
59210,Saphire,17045,O0028,01-01-2019,650,50,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
59210,Saphire,17049,O0018,07-05-2019,3500,250,1,0,Gold,36-45,All,07-01-2019,8/31/2019
59210,Saphire,17050,O0038,8/17/2019,1200,100,0,1,Bronze,36-45,All,07-01-2019,10/31/2019
59210,Saphire,17051,O0024,12/26/2019,4800,300,0,1,Gold,36-45,All,12-01-2019,1/31/2020
59210,Saphire,17052,O0104,1/14/2020,4500,300,1,0,Gold,36-45,Above 65,12-01-2019,1/31/2020
59210,Saphire,17386,O0006,7/24/2019,3600,200,1,0,Gold,36-45,40-65,06-01-2019,8/31/2019
59210,Saphire,17861,O0005,07-09-2019,1800,100,1,0,Gold,36-45,All,06-01-2019,8/31/2019
60410,Saphire,15877,O0009,06-11-2019,4800,300,1,0,Gold,36-45,All,06-01-2019,8/31/2019
60410,Saphire,17536,O0078,1/21/2019,950,50,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
60410,Saphire,17537,O0028,3/29/2019,800,50,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
60410,Saphire,17540,O0039,8/19/2019,3400,200,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
60410,Saphire,17541,O0018,7/17/2019,3500,250,1,0,Gold,36-45,All,07-01-2019,8/31/2019
60410,Saphire,17542,O0035,9/13/2019,1900,100,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
60410,Saphire,17543,O0102,11/18/2019,4500,300,0,1,Gold,36-45,< 5,10-01-2019,12/31/2019
60410,Saphire,17889,O0005,6/22/2019,2000,100,1,0,Gold,36-45,All,06-01-2019,8/31/2019
62682,Saphire,8981,O0049,8/31/2019,16000,4000,1,0,Saphire,36-45,30 - 40,06-01-2019,8/31/2019
62682,Saphire,14672,O0034,8/13/2019,10000,5000,1,0,Platinum,36-45,All,06-01-2019,8/31/2019
62682,Saphire,16000,O0009,7/19/2019,5700,300,1,0,Gold,36-45,All,06-01-2019,8/31/2019
62682,Saphire,16948,O0007,07-06-2019,2600,200,1,0,Gold,36-45,All,06-01-2019,8/31/2019
62682,Saphire,18600,O0048,01-12-2019,600,50,1,0,Bronze,36-45,40-65,01-01-2019,3/31/2019
62682,Saphire,18601,O0041,1/19/2019,1900,100,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
62682,Saphire,18602,O0025,4/30/2019,1300,100,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
62682,Saphire,18608,O0040,8/16/2019,2800,200,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
62682,Saphire,18609,O0104,1/20/2020,5400,300,1,0,Gold,36-45,Above 65,12-01-2019,1/31/2020
62682,Saphire,19586,O0001,7/28/2019,550,50,1,0,Bronze,36-45,40-65,06-01-2019,8/31/2019
58913,Saphire,8660,O0049,07-05-2019,16000,4000,1,0,Saphire,36-45,30 - 40,06-01-2019,8/31/2019
58913,Saphire,16423,O0008,07-01-2019,5100,300,0,1,Gold,36-45,All,06-01-2019,8/31/2019
58913,Saphire,16932,O0026,04-03-2019,1500,100,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
58913,Saphire,16933,O0028,01-08-2019,750,50,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
58913,Saphire,16936,O0104,1/29/2020,4800,300,1,0,Gold,36-45,Above 65,12-01-2019,1/31/2020
64744,Saphire,17568,O0006,6/20/2019,2400,200,1,0,Gold,36-45,40-65,06-01-2019,8/31/2019
64744,Saphire,19515,O0032,02-11-2019,12500,2500,1,0,Platinum,36-45,All,01-01-2019,3/31/2019
64744,Saphire,19516,O0026,1/28/2019,1900,100,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
64744,Saphire,19517,O0032,3/24/2019,5000,2500,1,0,Platinum,36-45,All,01-01-2019,3/31/2019
64744,Saphire,19519,O0015,8/24/2019,1400,100,1,1,Gold,36-45,20-30,07-01-2019,8/31/2019
64744,Saphire,19520,O0019,9/30/2019,1000,100,1,0,Bronze,36-45,All,07-01-2019,12/31/2019
64744,Saphire,19521,O0035,9/21/2019,1000,100,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
64744,Saphire,19522,O0031,07-12-2019,1100,100,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
64744,Saphire,19523,O0020,12/18/2019,1600,100,1,0,Bronze,36-45,All,07-01-2019,12/31/2019
64744,Saphire,19524,O0022,10/31/2019,4200,300,0,1,Gold,36-45,All,07-01-2019,12/31/2019
64744,Saphire,19525,O0103,01-01-2020,3000,300,1,0,Gold,36-45,Above 65,12-01-2019,1/31/2020
64744,Saphire,19526,O0105,01-04-2020,3300,300,1,0,Gold,36-45,Above 65,12-01-2019,1/31/2020
64483,Saphire,9004,O0049,07-11-2019,8000,4000,0,1,Saphire,36-45,30 - 40,06-01-2019,8/31/2019
64483,Saphire,14728,O0034,08-03-2019,20000,5000,1,0,Platinum,36-45,All,06-01-2019,8/31/2019
64483,Saphire,14998,O0084,9/18/2019,5000,1000,1,0,Platinum,36-45,All,9/15/2019,12/31/2019
64483,Saphire,16105,O0009,7/16/2019,3300,300,1,0,Gold,36-45,All,06-01-2019,8/31/2019
64483,Saphire,19310,O0028,2/23/2019,1000,50,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
64483,Saphire,19314,O0022,08-07-2019,4800,300,0,1,Gold,36-45,All,07-01-2019,12/31/2019
64483,Saphire,19315,O0017,08-11-2019,3000,150,1,0,Bronze,36-45,All,07-01-2019,8/31/2019
64483,Saphire,19317,O0024,12/17/2019,3300,300,0,1,Gold,36-45,All,12-01-2019,1/31/2020
65013,Saphire,3553,O0053,06-05-2019,4000,250,0,1,Gold,36-45,40-65,06-01-2019,8/31/2019
65013,Saphire,12558,O0037,6/22/2019,8500,500,1,0,Platinum,36-45,All,06-01-2019,8/31/2019
65013,Saphire,15211,O0033,6/21/2019,6000,3000,0,1,Platinum,36-45,All,06-01-2019,8/31/2019
65013,Saphire,16592,O0008,08-11-2019,4800,300,1,0,Gold,36-45,All,06-01-2019,8/31/2019
65013,Saphire,19623,O0028,01-02-2019,700,50,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
65013,Saphire,19625,O0018,8/22/2019,4500,250,1,0,Gold,36-45,All,07-01-2019,8/31/2019
65013,Saphire,19629,O0020,08-12-2019,1000,100,1,0,Bronze,36-45,All,07-01-2019,12/31/2019
65013,Saphire,19630,O0104,12-06-2019,5700,300,1,0,Gold,36-45,Above 65,12-01-2019,1/31/2020
56262,Saphire,2329,O0053,06-11-2019,3250,250,0,1,Gold,36-45,40-65,06-01-2019,8/31/2019
56262,Saphire,10861,O0037,8/26/2019,8500,500,1,0,Platinum,36-45,All,06-01-2019,8/31/2019
56262,Saphire,13691,O0036,8/23/2019,4800,400,1,0,Gold,36-45,All,06-01-2019,8/31/2019
56262,Saphire,15825,O0009,8/17/2019,3300,300,1,0,Gold,36-45,All,06-01-2019,8/31/2019
56262,Saphire,16122,O0026,01-01-2019,1900,100,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
56262,Saphire,16123,O0041,1/30/2019,1700,100,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
56262,Saphire,16130,O0021,9/29/2019,1700,100,1,0,Gold,36-45,All,07-01-2019,12/31/2019
56262,Saphire,16131,O0104,12-05-2019,6000,300,0,1,Gold,36-45,Above 65,12-01-2019,1/31/2020
56262,Saphire,16132,O0105,1/15/2020,5400,300,1,0,Gold,36-45,Above 65,12-01-2019,1/31/2020
56262,Saphire,18613,O0003,07-08-2019,12000,6000,0,1,Platinum,36-45,All,06-01-2019,8/31/2019
56262,Saphire,19087,O0002,7/26/2019,12000,4000,1,0,Saphire,36-45,30 - 40,06-01-2019,8/31/2019
60344,Saphire,14616,O0034,8/18/2019,25000,5000,1,0,Platinum,36-45,All,06-01-2019,8/31/2019
60344,Saphire,15024,O0084,12/13/2019,4000,1000,1,0,Platinum,36-45,All,9/15/2019,12/31/2019
60344,Saphire,17419,O0006,7/24/2019,3000,200,1,0,Gold,36-45,40-65,06-01-2019,8/31/2019
60344,Saphire,17431,O0048,2/20/2019,550,50,1,0,Bronze,36-45,40-65,01-01-2019,3/31/2019
60344,Saphire,17432,O0032,3/20/2019,10000,2500,1,0,Platinum,36-45,All,01-01-2019,3/31/2019
60344,Saphire,17437,O0015,08-06-2019,2000,100,1,0,Gold,36-45,20-30,07-01-2019,8/31/2019
60344,Saphire,17439,O0018,08-09-2019,3500,250,1,0,Gold,36-45,All,07-01-2019,8/31/2019
60344,Saphire,17440,O0022,09-03-2019,5100,300,0,1,Gold,36-45,All,07-01-2019,12/31/2019
60344,Saphire,17441,O0039,08-08-2019,4000,200,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
60344,Saphire,17443,O0105,01-10-2020,5700,300,1,0,Gold,36-45,Above 65,12-01-2019,1/31/2020
60344,Saphire,18368,O0004,7/25/2019,10500,3500,1,0,Platinum,36-45,All,06-01-2019,8/31/2019
60344,Saphire,18708,O0003,06-12-2019,24000,6000,0,1,Platinum,36-45,All,06-01-2019,8/31/2019
60344,Saphire,19518,O0001,7/28/2019,600,50,1,0,Bronze,36-45,40-65,06-01-2019,8/31/2019
54904,Saphire,14518,O0034,7/21/2019,15000,5000,1,0,Platinum,36-45,All,06-01-2019,8/31/2019
54904,Saphire,15971,O0078,1/29/2019,950,50,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
54904,Saphire,15972,O0032,3/29/2019,5000,2500,0,1,Platinum,36-45,All,01-01-2019,3/31/2019
54904,Saphire,15974,O0103,12-08-2019,6000,300,1,0,Gold,36-45,Above 65,12-01-2019,1/31/2020
54904,Saphire,15975,O0105,12/15/2019,3900,300,1,0,Gold,36-45,Above 65,12-01-2019,1/31/2020
59001,Saphire,15039,O0033,07-01-2019,12000,3000,1,0,Platinum,36-45,All,06-01-2019,8/31/2019
59001,Saphire,16987,O0016,08-02-2019,1200,100,1,0,Bronze,36-45,All,07-01-2019,8/31/2019
59001,Saphire,16988,O0035,08-08-2019,1500,100,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
59001,Saphire,16989,O0021,9/24/2019,1100,100,1,0,Gold,36-45,All,07-01-2019,12/31/2019
59001,Saphire,16990,O0104,1/24/2020,5400,300,1,1,Gold,36-45,Above 65,12-01-2019,1/31/2020
59344,Saphire,8710,O0049,6/30/2019,16000,4000,1,0,Saphire,36-45,30 - 40,06-01-2019,8/31/2019
59344,Saphire,16430,O0008,6/20/2019,4200,300,1,0,Gold,36-45,All,06-01-2019,8/31/2019
59344,Saphire,17107,O0081,1/23/2019,20000,5000,0,1,Platinum,36-45,All,01-01-2019,3/31/2019
59344,Saphire,17108,O0041,03-12-2019,1000,100,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
59344,Saphire,17112,O0038,8/28/2019,1400,100,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
59344,Saphire,17115,O0105,12-07-2019,4500,300,1,0,Gold,36-45,Above 65,12-01-2019,1/31/2020
59344,Saphire,17116,O0104,1/17/2020,3600,300,1,0,Gold,36-45,Above 65,12-01-2019,1/31/2020
59344,Saphire,17402,O0006,7/24/2019,2000,200,1,0,Gold,36-45,40-65,06-01-2019,8/31/2019
59344,Saphire,18348,O0004,6/17/2019,7000,3500,1,0,Platinum,36-45,All,06-01-2019,8/31/2019
59344,Saphire,19133,O0002,8/14/2019,12000,4000,1,0,Saphire,36-45,30 - 40,06-01-2019,8/31/2019
64117,Saphire,12315,O0037,8/19/2019,7000,500,1,0,Platinum,36-45,All,06-01-2019,8/31/2019
64117,Saphire,16059,O0009,8/27/2019,3000,300,1,0,Gold,36-45,All,06-01-2019,8/31/2019
64117,Saphire,18001,O0005,6/24/2019,1600,100,1,0,Gold,36-45,All,06-01-2019,8/31/2019
64117,Saphire,18796,O0003,6/27/2019,12000,6000,1,0,Platinum,36-45,All,06-01-2019,8/31/2019
64117,Saphire,19138,O0025,2/19/2019,1300,100,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
64117,Saphire,19139,O0028,1/19/2019,700,50,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
64117,Saphire,19140,O0026,4/23/2019,1600,100,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
64117,Saphire,19141,O0027,3/24/2019,500,50,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
64117,Saphire,19145,O0020,9/23/2019,1400,100,1,0,Bronze,36-45,All,07-01-2019,12/31/2019
64117,Saphire,19147,O0035,10/31/2019,1200,100,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
64117,Saphire,19149,O0019,9/21/2019,1400,100,1,0,Bronze,36-45,All,07-01-2019,12/31/2019
64117,Saphire,19150,O0021,07-05-2019,1300,100,1,0,Gold,36-45,All,07-01-2019,12/31/2019
64117,Saphire,19619,O0001,06-10-2019,900,50,1,1,Bronze,36-45,40-65,06-01-2019,8/31/2019
64088,Saphire,14361,O0036,8/25/2019,5200,400,1,0,Gold,36-45,All,06-01-2019,8/31/2019
64088,Saphire,15314,O0085,10/25/2019,900,50,1,0,Bronze,36-45,All,9/15/2019,12/31/2019
64088,Saphire,16058,O0009,08-11-2019,3600,300,1,0,Gold,36-45,All,06-01-2019,8/31/2019
64088,Saphire,19121,O0032,2/19/2019,12500,2500,1,0,Platinum,36-45,All,01-01-2019,3/31/2019
64088,Saphire,19122,O0078,03-02-2019,900,50,0,1,Bronze,36-45,All,01-01-2019,3/31/2019
64088,Saphire,19124,O0022,11-11-2019,4500,300,0,1,Gold,36-45,All,07-01-2019,12/31/2019
64088,Saphire,19126,O0029,07-01-2019,2000,100,1,0,Bronze,36-45,All,07-01-2019,7/31/2019
64088,Saphire,19127,O0030,09-07-2019,4000,200,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
64088,Saphire,19128,O0039,08-08-2019,2200,200,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
64088,Saphire,19130,O0019,09-12-2019,2000,100,1,0,Bronze,36-45,All,07-01-2019,12/31/2019
61479,Saphire,15963,O0009,7/25/2019,5400,300,1,0,Gold,36-45,All,06-01-2019,8/31/2019
61479,Saphire,17936,O0005,07-04-2019,1000,100,1,0,Gold,36-45,All,06-01-2019,8/31/2019
61479,Saphire,18184,O0027,5/28/2019,900,50,1,1,Bronze,36-45,All,01-01-2019,5/31/2019
61479,Saphire,18187,O0022,09-09-2019,4200,300,0,1,Gold,36-45,All,07-01-2019,12/31/2019
61479,Saphire,18188,O0105,12/20/2019,3600,300,1,0,Gold,36-45,Above 65,12-01-2019,1/31/2020
61479,Saphire,18189,O0104,12/23/2019,3300,300,0,1,Gold,36-45,Above 65,12-01-2019,1/31/2020
58652,Saphire,2611,O0053,6/16/2019,4750,250,0,1,Gold,36-45,40-65,06-01-2019,8/31/2019
58652,Saphire,16753,O0029,07-12-2019,1100,100,1,0,Bronze,36-45,All,07-01-2019,7/31/2019
58652,Saphire,16754,O0105,1/21/2020,3600,300,1,0,Gold,36-45,Above 65,12-01-2019,1/31/2020
57670,Saphire,8355,O0049,07-10-2019,20000,4000,1,0,Saphire,36-45,30 - 40,06-01-2019,8/31/2019
57670,Saphire,11090,O0037,08-07-2019,10000,500,1,0,Platinum,36-45,All,06-01-2019,8/31/2019
57670,Saphire,13830,O0036,08-02-2019,6400,400,1,0,Gold,36-45,All,06-01-2019,8/31/2019
57670,Saphire,16427,O0081,02-07-2019,15000,5000,1,0,Platinum,36-45,All,01-01-2019,3/31/2019
57670,Saphire,16428,O0028,5/29/2019,950,50,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
57670,Saphire,16434,O0018,08-08-2019,3250,250,1,0,Gold,36-45,All,07-01-2019,8/31/2019
57670,Saphire,16435,O0105,1/26/2020,4200,300,1,0,Gold,36-45,Above 65,12-01-2019,1/31/2020
57670,Saphire,16436,O0024,1/23/2020,3900,300,0,1,Gold,36-45,All,12-01-2019,1/31/2020
57670,Saphire,18637,O0003,07-08-2019,18000,6000,1,0,Platinum,36-45,All,06-01-2019,8/31/2019
57670,Saphire,19099,O0002,08-10-2019,20000,4000,1,0,Saphire,36-45,30 - 40,06-01-2019,8/31/2019
63741,Saphire,14685,O0034,08-03-2019,25000,5000,1,0,Platinum,36-45,All,06-01-2019,8/31/2019
63741,Saphire,16531,O0008,6/27/2019,3900,300,1,0,Gold,36-45,All,06-01-2019,8/31/2019
63741,Saphire,18442,O0004,7/29/2019,17500,3500,1,0,Platinum,36-45,All,06-01-2019,8/31/2019
63741,Saphire,18875,O0078,03-10-2019,700,50,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
63741,Saphire,18876,O0067,03-04-2019,1900,100,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
63741,Saphire,18880,O0031,10-08-2019,1500,100,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
63741,Saphire,18882,O0019,12/28/2019,1000,100,1,0,Bronze,36-45,All,07-01-2019,12/31/2019
63741,Saphire,19611,O0001,6/27/2019,950,50,1,0,Bronze,36-45,40-65,06-01-2019,8/31/2019
60491,Saphire,14130,O0036,08-08-2019,6800,400,1,0,Gold,36-45,All,06-01-2019,8/31/2019
60491,Saphire,15878,O0009,7/25/2019,5700,300,1,0,Gold,36-45,All,06-01-2019,8/31/2019
60491,Saphire,17422,O0006,7/24/2019,2200,200,1,0,Gold,36-45,40-65,06-01-2019,8/31/2019
60491,Saphire,17560,O0032,3/15/2019,10000,2500,1,0,Platinum,36-45,All,01-01-2019,3/31/2019
60491,Saphire,17561,O0064,03-04-2019,1600,100,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
60491,Saphire,17562,O0048,01-04-2019,550,50,1,0,Bronze,36-45,40-65,01-01-2019,3/31/2019
60491,Saphire,17563,O0061,03-11-2019,1000,100,0,1,Bronze,36-45,20-30,01-01-2019,3/31/2019
60491,Saphire,17564,O0080,3/25/2019,5700,300,1,0,Gold,36-45,All,01-01-2019,3/31/2019
60491,Saphire,17565,O0025,02-12-2019,1700,100,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
60491,Saphire,17566,O0026,02-05-2019,1300,100,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
60491,Saphire,17570,O0022,11/19/2019,4200,300,0,1,Gold,36-45,All,07-01-2019,12/31/2019
60491,Saphire,17571,O0035,7/27/2019,1500,100,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
60491,Saphire,17572,O0019,12/21/2019,1200,100,1,0,Bronze,36-45,All,07-01-2019,12/31/2019
60491,Saphire,17573,O0102,12/28/2019,3600,300,1,0,Gold,36-45,< 5,10-01-2019,12/31/2019
49109,Saphire,10820,O0037,7/26/2019,8000,500,1,0,Platinum,36-45,All,06-01-2019,8/31/2019
49109,Saphire,15523,O0081,3/15/2019,25000,5000,1,0,Platinum,36-45,All,01-01-2019,3/31/2019
49109,Saphire,15524,O0026,4/18/2019,1600,100,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
49109,Saphire,15525,O0025,01-10-2019,1500,100,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
63943,Saphire,14347,O0036,08-06-2019,6800,400,1,0,Gold,36-45,All,06-01-2019,8/31/2019
63943,Saphire,18787,O0003,08-02-2019,30000,6000,1,0,Platinum,36-45,All,06-01-2019,8/31/2019
63943,Saphire,19035,O0018,07-10-2019,5000,250,1,0,Gold,36-45,All,07-01-2019,8/31/2019
63943,Saphire,19038,O0030,09-04-2019,3000,200,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
63943,Saphire,19039,O0040,08-08-2019,2200,200,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
62463,Saphire,15137,O0033,6/30/2019,12000,3000,1,0,Platinum,36-45,All,06-01-2019,8/31/2019
62463,Saphire,18507,O0054,3/25/2019,9500,500,0,1,Platinum,36-45,All,01-01-2019,3/31/2019
62463,Saphire,18510,O0039,8/13/2019,2800,200,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
62463,Saphire,18511,O0016,8/31/2019,1300,100,1,0,Bronze,36-45,All,07-01-2019,8/31/2019
62463,Saphire,18512,O0040,10/17/2019,3600,200,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
62463,Saphire,18513,O0022,11/20/2019,4500,300,0,1,Gold,36-45,All,07-01-2019,12/31/2019
62463,Saphire,19567,O0001,6/14/2019,750,50,1,0,Bronze,36-45,40-65,06-01-2019,8/31/2019
62460,Saphire,4292,O0052,07-12-2019,2500,250,0,1,Gold,36-45,All,06-01-2019,8/31/2019
62460,Saphire,12034,O0037,8/18/2019,6000,500,1,1,Platinum,36-45,All,06-01-2019,8/31/2019
62460,Saphire,14654,O0034,8/26/2019,25000,5000,1,0,Platinum,36-45,All,06-01-2019,8/31/2019
62460,Saphire,15116,O0033,08-10-2019,6000,3000,0,1,Platinum,36-45,All,06-01-2019,8/31/2019
62460,Saphire,16943,O0007,8/24/2019,3200,200,1,0,Gold,36-45,All,06-01-2019,8/31/2019
62460,Saphire,17960,O0005,6/17/2019,1800,100,1,0,Gold,36-45,All,06-01-2019,8/31/2019
62460,Saphire,18482,O0063,02-07-2019,1300,100,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
62460,Saphire,18483,O0048,03-06-2019,800,50,1,0,Bronze,36-45,40-65,01-01-2019,3/31/2019
62460,Saphire,18484,O0080,3/16/2019,3600,300,1,0,Gold,36-45,All,01-01-2019,3/31/2019
62460,Saphire,18485,O0079,3/19/2019,6000,300,1,0,Gold,36-45,All,01-01-2019,3/31/2019
62460,Saphire,18492,O0020,11-05-2019,1200,100,1,0,Bronze,36-45,All,07-01-2019,12/31/2019
63310,Saphire,14335,O0036,6/20/2019,5600,400,1,0,Gold,36-45,All,06-01-2019,8/31/2019
63310,Saphire,14674,O0034,08-03-2019,10000,5000,1,0,Platinum,36-45,All,06-01-2019,8/31/2019
63310,Saphire,15155,O0033,6/21/2019,9000,3000,1,0,Platinum,36-45,All,06-01-2019,8/31/2019
63310,Saphire,18725,O0041,03-04-2019,1500,100,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
63310,Saphire,18726,O0027,01-10-2019,800,50,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
63310,Saphire,18727,O0025,1/28/2019,1900,100,1,1,Bronze,36-45,All,01-01-2019,5/31/2019
63310,Saphire,18730,O0018,08-12-2019,4500,250,0,1,Gold,36-45,All,07-01-2019,8/31/2019
63310,Saphire,18733,O0031,10/25/2019,1100,100,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
63310,Saphire,18734,O0022,10/26/2019,6000,300,0,1,Gold,36-45,All,07-01-2019,12/31/2019
63310,Saphire,18763,O0003,6/26/2019,18000,6000,1,0,Platinum,36-45,All,06-01-2019,8/31/2019
61098,Saphire,17884,O0078,3/31/2019,550,50,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
61098,Saphire,17885,O0032,03-03-2019,5000,2500,1,0,Platinum,36-45,All,01-01-2019,3/31/2019
61098,Saphire,17886,O0026,01-05-2019,1400,100,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
61098,Saphire,17888,O0040,8/24/2019,2600,200,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
61098,Saphire,17890,O0017,8/31/2019,2700,150,1,0,Bronze,36-45,All,07-01-2019,8/31/2019
61098,Saphire,17891,O0019,12/17/2019,1800,100,1,0,Bronze,36-45,All,07-01-2019,12/31/2019
61098,Saphire,17892,O0102,11/16/2019,4800,300,0,1,Gold,36-45,< 5,10-01-2019,12/31/2019
61098,Saphire,17893,O0020,12/19/2019,1600,100,1,0,Bronze,36-45,All,07-01-2019,12/31/2019
61098,Saphire,17894,O0024,12-04-2019,4500,300,0,1,Gold,36-45,All,12-01-2019,1/31/2020
61098,Saphire,17923,O0005,07-09-2019,1600,100,1,0,Gold,36-45,All,06-01-2019,8/31/2019
61098,Saphire,18379,O0004,7/27/2019,14000,3500,1,0,Platinum,36-45,All,06-01-2019,8/31/2019
52503,Saphire,14511,O0034,7/27/2019,25000,5000,1,0,Platinum,36-45,All,06-01-2019,8/31/2019
52503,Saphire,15821,O0032,02-09-2019,5000,2500,1,0,Platinum,36-45,All,01-01-2019,3/31/2019
52503,Saphire,15822,O0032,03-08-2019,7500,2500,0,1,Platinum,36-45,All,01-01-2019,3/31/2019
52503,Saphire,15826,O0019,9/24/2019,1600,100,1,0,Bronze,36-45,All,07-01-2019,12/31/2019
52503,Saphire,15827,O0038,8/29/2019,1600,100,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
52503,Saphire,15828,O0040,10-04-2019,3600,200,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
52503,Saphire,15829,O0022,09-03-2019,5400,300,0,1,Gold,36-45,All,07-01-2019,12/31/2019
52503,Saphire,17823,O0005,6/16/2019,1800,100,1,0,Gold,36-45,All,06-01-2019,8/31/2019
52503,Saphire,18594,O0003,07-08-2019,18000,6000,1,0,Platinum,36-45,All,06-01-2019,8/31/2019
62468,Saphire,3171,O0053,08-05-2019,4000,250,0,1,Gold,36-45,40-65,06-01-2019,8/31/2019
62468,Saphire,15139,O0033,7/19/2019,9000,3000,1,0,Platinum,36-45,All,06-01-2019,8/31/2019
62468,Saphire,18396,O0004,08-02-2019,7000,3500,1,0,Platinum,36-45,All,06-01-2019,8/31/2019
62468,Saphire,18399,O0004,07-09-2019,10500,3500,1,0,Platinum,36-45,All,06-01-2019,8/31/2019
62468,Saphire,18533,O0081,01-02-2019,25000,5000,1,0,Platinum,36-45,All,01-01-2019,3/31/2019
62468,Saphire,18537,O0022,10/23/2019,4500,300,0,1,Gold,36-45,All,07-01-2019,12/31/2019
62468,Saphire,18538,O0016,7/23/2019,1500,100,1,0,Bronze,36-45,All,07-01-2019,8/31/2019
62468,Saphire,18540,O0030,10/26/2019,4000,200,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
62468,Saphire,18541,O0105,12-05-2019,5100,300,1,0,Gold,36-45,Above 65,12-01-2019,1/31/2020
60213,Saphire,11586,O0037,06-12-2019,5500,500,1,0,Platinum,36-45,All,06-01-2019,8/31/2019
60213,Saphire,14604,O0034,08-10-2019,25000,5000,1,0,Platinum,36-45,All,06-01-2019,8/31/2019
60213,Saphire,17364,O0027,4/28/2019,650,50,0,1,Bronze,36-45,All,01-01-2019,5/31/2019
60213,Saphire,17365,O0041,02-04-2019,1800,100,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
60213,Saphire,17366,O0026,4/26/2019,1400,100,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
60213,Saphire,17367,O0029,07-12-2019,1200,100,1,0,Bronze,36-45,All,07-01-2019,7/31/2019
60213,Saphire,17369,O0038,9/16/2019,1300,100,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
60213,Saphire,17370,O0019,8/21/2019,1900,100,1,0,Bronze,36-45,All,07-01-2019,12/31/2019
60213,Saphire,17372,O0103,12-01-2019,5400,300,1,0,Gold,36-45,Above 65,12-01-2019,1/31/2020
62271,Saphire,16502,O0008,08-01-2019,5700,300,1,0,Gold,36-45,All,06-01-2019,8/31/2019
62271,Saphire,18372,O0054,2/26/2019,9500,500,0,1,Platinum,36-45,All,01-01-2019,3/31/2019
62271,Saphire,18373,O0032,03-01-2019,7500,2500,0,1,Platinum,36-45,All,01-01-2019,3/31/2019
62271,Saphire,18374,O0025,5/23/2019,1800,100,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
62271,Saphire,18375,O0039,7/17/2019,3000,200,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
