OfferId,OfferName1,OfferName2,Unnamed: 3,image url construction,Image URL,Offer Type,Offer Category,OfferName3,OfferContent,Offer Channel,miles,Exclusion Category,Benefit Type,Point Type,Program Code,Program Name,Program Tier,Program Point Type,Product Category,Product Code,Product Name,Season,Month,Week Day,Holiday,Week End,Birth Day,Wedding Anniversary ,Duration,Start Date,End Date,Partner Category,Partner Code,Partner Name,Partner Type,Targeted Channel,CustomerID,CustomerGender,CustomerCountry,OfferTransactionDate,TransactionAmount,Points,Accrual,Redemption,CustomerTier,OfferTier,CustomerAge,OfferStartingDate,OfferEndDate
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,45083,M,IN,2019-07-25,1500,100,0,1,Bronze,Gold,30,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,51891,M,IN,2019-08-27,1500,100,1,0,Bronze,Gold,30,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,58017,U,IN,2019-07-03,1500,100,1,1,Bronze,Gold,37,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,64739,F,IN,2019-08-29,1800,100,1,0,Gold,Gold,35,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,61174,U,IN,2019-08-09,1400,100,0,1,Gold,Gold,30,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,38808,M,IN,2019-07-31,1700,100,1,0,Gold,Gold,32,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,63872,U,IN,2019-08-24,1400,100,1,0,Gold,Gold,32,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,60595,U,IN,2019-08-06,2000,100,1,0,Gold,Gold,38,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,63626,U,IN,2019-08-21,1200,100,1,0,Gold,Gold,40,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,61027,M,IN,2019-07-06,1100,100,1,0,Gold,Gold,41,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,64697,U,IN,2019-08-07,1100,100,1,0,Gold,Gold,43,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,60801,U,IN,2019-07-10,1500,100,0,1,Gold,Gold,43,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,61071,U,IN,2019-08-12,1900,100,1,0,Gold,Gold,45,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,60799,U,IN,2019-08-19,1700,100,1,0,Gold,Gold,46,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,60603,U,IN,2019-07-16,1600,100,0,1,Gold,Gold,46,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,65007,U,IN,2019-08-26,1900,100,1,0,Gold,Gold,46,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,65006,U,IN,2019-07-02,1300,100,1,0,Gold,Gold,47,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,61026,M,IN,2019-08-03,2000,100,1,0,Gold,Gold,47,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,59363,U,IN,2019-07-26,1300,100,1,0,Gold,Gold,47,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,61003,U,IN,2019-07-21,1600,100,1,0,Gold,Gold,47,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,64567,U,IN,2019-07-25,1600,100,1,0,Gold,Gold,48,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,61112,U,IN,2019-07-05,1000,100,1,0,Gold,Gold,49,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,50702,U,IN,2019-07-17,1000,100,1,0,Saphire,Gold,20,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,54354,M,IN,2019-08-08,1800,100,1,0,Saphire,Gold,20,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,58724,M,IN,2019-07-15,1100,100,1,0,Saphire,Gold,20,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,59334,M,IN,2019-07-03,1200,100,1,0,Saphire,Gold,20,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,62461,M,IN,2019-07-11,1200,100,1,0,Saphire,Gold,20,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,63311,M,IN,2019-07-15,1300,100,1,0,Saphire,Gold,20,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,64705,M,IN,2019-07-16,1400,100,1,0,Saphire,Gold,20,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,56009,M,IN,2019-08-14,1700,100,1,0,Saphire,Gold,21,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,49553,M,IN,2019-07-18,1200,100,1,0,Saphire,Gold,22,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,311,F,AU,2019-08-07,1900,100,1,0,Saphire,Gold,29,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,59217,M,IN,2019-08-23,1100,100,0,1,Saphire,Gold,29,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,33913,M,IN,2019-08-27,1100,100,0,1,Saphire,Gold,30,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,64744,U,AU,2019-08-15,1400,100,1,1,Saphire,Gold,36,2019-07-01,2019-08-31
O0015,30$ off 280 miles. Redeem miles for discounts,30$ off 280 miles,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0015.PNG,Redemption,Discounts,Redeem miles for discounts,Redeem miles for discounts,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Redeem offers,,,,,,,,,2019-07-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,web,60344,U,IN,2019-08-13,2000,100,1,0,Saphire,Gold,37,2019-07-01,2019-08-31
O0098,,Kids Snack Boxes,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0098.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0098.PNG,,Offers,,All-new meal boxes filled with fun and nutritious food while in flight,web,300,not for 12 years and above,Offers,Kids Offers,KC,Kids Club,Gold,,,OCK,Oryx Cards Kids Club,All,,,,,Birthday,,,2019-10-01,2019-12-31,Non Air,ORX,Oryx,Credit Card,Web,52501,U,IN,2019-12-01,3600,300,1,0,Bronze,Gold,38,2019-10-01,2019-12-31
O0098,,Kids Snack Boxes,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0098.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0098.PNG,,Offers,,All-new meal boxes filled with fun and nutritious food while in flight,web,300,not for 12 years and above,Offers,Kids Offers,KC,Kids Club,Gold,,,OCK,Oryx Cards Kids Club,All,,,,,Birthday,,,2019-10-01,2019-12-31,Non Air,ORX,Oryx,Credit Card,Web,49410,U,IN,2019-12-17,5100,300,0,1,Bronze,Gold,33,2019-10-01,2019-12-31
O0098,,Kids Snack Boxes,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0098.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0098.PNG,,Offers,,All-new meal boxes filled with fun and nutritious food while in flight,web,300,not for 12 years and above,Offers,Kids Offers,KC,Kids Club,Gold,,,OCK,Oryx Cards Kids Club,All,,,,,Birthday,,,2019-10-01,2019-12-31,Non Air,ORX,Oryx,Credit Card,Web,49409,U,IN,2019-11-07,3300,300,1,0,Bronze,Gold,39,2019-10-01,2019-12-31
O0098,,Kids Snack Boxes,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0098.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0098.PNG,,Offers,,All-new meal boxes filled with fun and nutritious food while in flight,web,300,not for 12 years and above,Offers,Kids Offers,KC,Kids Club,Gold,,,OCK,Oryx Cards Kids Club,All,,,,,Birthday,,,2019-10-01,2019-12-31,Non Air,ORX,Oryx,Credit Card,Web,51439,M,IN,2019-11-14,3300,300,0,1,Bronze,Gold,39,2019-10-01,2019-12-31
O0098,,Kids Snack Boxes,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0098.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0098.PNG,,Offers,,All-new meal boxes filled with fun and nutritious food while in flight,web,300,not for 12 years and above,Offers,Kids Offers,KC,Kids Club,Gold,,,OCK,Oryx Cards Kids Club,All,,,,,Birthday,,,2019-10-01,2019-12-31,Non Air,ORX,Oryx,Credit Card,Web,54405,U,IN,2019-11-06,5700,300,1,0,Bronze,Gold,42,2019-10-01,2019-12-31
O0098,,Kids Snack Boxes,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0098.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0098.PNG,,Offers,,All-new meal boxes filled with fun and nutritious food while in flight,web,300,not for 12 years and above,Offers,Kids Offers,KC,Kids Club,Gold,,,OCK,Oryx Cards Kids Club,All,,,,,Birthday,,,2019-10-01,2019-12-31,Non Air,ORX,Oryx,Credit Card,Web,49413,U,IN,2019-12-31,3300,300,1,1,Bronze,Gold,43,2019-10-01,2019-12-31
O0098,,Kids Snack Boxes,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0098.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0098.PNG,,Offers,,All-new meal boxes filled with fun and nutritious food while in flight,web,300,not for 12 years and above,Offers,Kids Offers,KC,Kids Club,Gold,,,OCK,Oryx Cards Kids Club,All,,,,,Birthday,,,2019-10-01,2019-12-31,Non Air,ORX,Oryx,Credit Card,Web,54356,U,IN,2019-12-19,4200,300,1,0,Bronze,Gold,47,2019-10-01,2019-12-31
O0098,,Kids Snack Boxes,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0098.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0098.PNG,,Offers,,All-new meal boxes filled with fun and nutritious food while in flight,web,300,not for 12 years and above,Offers,Kids Offers,KC,Kids Club,Gold,,,OCK,Oryx Cards Kids Club,All,,,,,Birthday,,,2019-10-01,2019-12-31,Non Air,ORX,Oryx,Credit Card,Web,54362,U,IN,2019-10-15,3900,300,1,0,Bronze,Gold,48,2019-10-01,2019-12-31
O0098,,Kids Snack Boxes,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0098.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0098.PNG,,Offers,,All-new meal boxes filled with fun and nutritious food while in flight,web,300,not for 12 years and above,Offers,Kids Offers,KC,Kids Club,Gold,,,OCK,Oryx Cards Kids Club,All,,,,,Birthday,,,2019-10-01,2019-12-31,Non Air,ORX,Oryx,Credit Card,Web,49401,U,IN,2019-11-20,5100,300,1,0,Bronze,Gold,48,2019-10-01,2019-12-31
