CustomerID,CustomerGender,CustomerCountry,CustomerAgeSegment,OfferId,OfferTransactionDate,TransactionAmount,Points,Accrual,Redemption,CustomerTier,OfferTier,CustomerAge,OfferTargetAge,OSD,OED
64569,U,IN,30-40,O0030,2019-08-17,3000,200,1,0,S,Bronze,34,All,2019-07-01,2019-10-31
64569,U,IN,30-40,O0006,2019-08-11,2400,200,1,0,S,Gold,34,40-65,2019-06-01,2019-08-31
64569,U,IN,30-40,O0104,2020-01-12,5700,300,1,0,S,Gold,34,Above 65,2019-12-01,2020-01-31
64569,U,IN,30-40,O0023,2019-01-26,6000,300,1,0,S,Gold,34,All,2019-01-01,2019-03-31
64569,U,IN,30-40,O0004,2019-06-24,14000,3500,1,0,S,Platinum,34,All,2019-06-01,2019-08-31
64569,U,IN,30-40,O0003,2019-07-11,30000,6000,1,0,S,Platinum,34,All,2019-06-01,2019-08-31
63965,U,IN,30-40,O0048,2019-03-25,850,50,1,0,S,Bronze,35,40-65,2019-01-01,2019-03-31
63965,U,IN,30-40,O0028,2019-04-08,1000,50,1,0,S,Bronze,35,All,2019-01-01,2019-05-31
63965,U,IN,30-40,O0038,2019-10-23,1100,100,1,0,S,Bronze,35,All,2019-07-01,2019-10-31
63965,U,IN,30-40,O0103,2019-12-20,5100,300,0,1,S,Gold,35,Above 65,2019-12-01,2020-01-31
63965,U,IN,30-40,O0003,2019-07-01,12000,6000,1,0,S,Platinum,35,All,2019-06-01,2019-08-31
63965,U,IN,30-40,O0003,2019-07-07,30000,6000,1,0,S,Platinum,35,All,2019-06-01,2019-08-31
63965,U,IN,30-40,O0002,2019-08-26,16000,4000,1,0,S,Saphire,35,30 - 40,2019-06-01,2019-08-31
63425,U,IN,30-40,O0027,2019-01-16,500,50,1,0,S,Bronze,35,All,2019-01-01,2019-05-31
63425,U,IN,30-40,O0020,2019-09-26,1200,100,1,0,S,Bronze,35,All,2019-07-01,2019-12-31
63425,U,IN,30-40,O0041,2019-01-11,1000,100,1,0,S,Bronze,35,All,2019-01-01,2019-03-31
63425,U,IN,30-40,O0063,2019-03-03,1000,100,1,0,S,Bronze,35,All,2019-01-01,2019-03-31
63425,U,IN,30-40,O0040,2019-09-04,3600,200,1,0,S,Bronze,35,All,2019-07-01,2019-10-31
63425,U,IN,30-40,O0069,2019-03-23,3750,250,1,0,S,Gold,35,All,2019-01-01,2019-03-31
63425,U,IN,30-40,O0008,2019-07-06,5700,300,1,0,S,Gold,35,All,2019-06-01,2019-08-31
63425,U,IN,30-40,O0022,2019-11-27,6000,300,1,0,S,Gold,35,All,2019-07-01,2019-12-31
63425,U,IN,30-40,O0079,2019-01-21,3000,300,1,0,S,Gold,35,All,2019-01-01,2019-03-31
63425,U,IN,30-40,O0037,2019-08-02,10000,500,1,0,S,Platinum,35,All,2019-06-01,2019-08-31
63425,U,IN,30-40,O0004,2019-06-26,10500,3500,0,1,S,Platinum,35,All,2019-06-01,2019-08-31
63425,U,IN,30-40,O0004,2019-08-12,10500,3500,1,0,S,Platinum,35,All,2019-06-01,2019-08-31
63425,U,IN,30-40,O0081,2019-03-09,15000,5000,1,0,S,Platinum,35,All,2019-01-01,2019-03-31
58715,U,IN,30-40,O0016,2019-08-24,1800,100,1,0,S,Bronze,35,All,2019-07-01,2019-08-31
58715,U,IN,30-40,O0053,2019-06-05,4500,250,0,1,S,Gold,35,40-65,2019-06-01,2019-08-31
58715,U,IN,30-40,O0104,2020-01-07,6000,300,1,0,S,Gold,35,Above 65,2019-12-01,2020-01-31
58715,U,IN,30-40,O0105,2019-12-03,4500,300,1,0,S,Gold,35,Above 65,2019-12-01,2020-01-31
58715,U,IN,30-40,O0022,2019-12-07,4500,300,1,0,S,Gold,35,All,2019-07-01,2019-12-31
58715,U,IN,30-40,O0037,2019-07-05,9000,500,1,0,S,Platinum,35,All,2019-06-01,2019-08-31
58715,U,IN,30-40,O0004,2019-08-19,17500,3500,1,0,S,Platinum,35,All,2019-06-01,2019-08-31
32712,F,GL,30-40,O0081,2019-01-27,25000,5000,1,0,S,Platinum,35,All,2019-01-01,2019-03-31
32712,F,GL,30-40,O0003,2019-07-04,12000,6000,1,0,S,Platinum,35,All,2019-06-01,2019-08-31
32712,F,GL,30-40,O0003,2019-06-26,18000,6000,1,0,S,Platinum,35,All,2019-06-01,2019-08-31
61494,U,IN,30-40,O0026,2019-05-29,1400,100,1,0,S,Bronze,35,All,2019-01-01,2019-05-31
61494,U,IN,30-40,O0030,2019-10-23,2400,200,0,1,S,Bronze,35,All,2019-07-01,2019-10-31
61494,U,IN,30-40,O0006,2019-07-29,3400,200,1,0,S,Gold,35,40-65,2019-06-01,2019-08-31
61494,U,IN,30-40,O0023,2019-03-26,3300,300,1,0,S,Gold,35,All,2019-01-01,2019-03-31
61494,U,IN,30-40,O0004,2019-06-24,14000,3500,0,1,S,Platinum,35,All,2019-06-01,2019-08-31
13102,F,IN,30-40,O0041,2019-01-06,1500,100,1,0,S,Bronze,35,All,2019-01-01,2019-03-31
13102,F,IN,30-40,O0104,2020-01-29,5400,300,0,1,S,Gold,35,Above 65,2019-12-01,2020-01-31
13102,F,IN,30-40,O0007,2019-07-31,3200,200,1,0,S,Gold,35,All,2019-06-01,2019-08-31
13102,F,IN,30-40,O0023,2019-01-14,4800,300,1,0,S,Gold,35,All,2019-01-01,2019-03-31
13102,F,IN,30-40,O0032,2019-01-16,12500,2500,1,0,S,Platinum,35,All,2019-01-01,2019-03-31
13102,F,IN,30-40,O0004,2019-07-28,10500,3500,1,0,S,Platinum,35,All,2019-06-01,2019-08-31
13102,F,IN,30-40,O0034,2019-06-28,25000,5000,1,0,S,Platinum,35,All,2019-06-01,2019-08-31
13102,F,IN,30-40,O0002,2019-06-24,16000,4000,1,0,S,Saphire,35,30 - 40,2019-06-01,2019-08-31
57707,U,IN,30-40,O0048,2019-03-22,650,50,1,0,S,Bronze,35,40-65,2019-01-01,2019-03-31
57707,U,IN,30-40,O0019,2019-08-16,1100,100,1,0,S,Bronze,35,All,2019-07-01,2019-12-31
57707,U,IN,30-40,O0026,2019-01-15,1900,100,1,0,S,Bronze,35,All,2019-01-01,2019-05-31
57707,U,IN,30-40,O0040,2019-08-31,3400,200,0,1,S,Bronze,35,All,2019-07-01,2019-10-31
57707,U,IN,30-40,O0053,2019-06-16,4000,250,1,0,S,Gold,35,40-65,2019-06-01,2019-08-31
57707,U,IN,30-40,O0007,2019-07-10,3800,200,1,0,S,Gold,35,All,2019-06-01,2019-08-31
57707,U,IN,30-40,O0018,2019-07-15,5000,250,1,0,S,Gold,35,All,2019-07-01,2019-08-31
57707,U,IN,30-40,O0008,2019-08-18,4200,300,1,0,S,Gold,35,All,2019-06-01,2019-08-31
57707,U,IN,30-40,O0024,2019-12-08,5100,300,1,0,S,Gold,35,All,2019-12-01,2020-01-31
63794,U,IN,30-40,O0048,2019-03-01,950,50,1,0,S,Bronze,35,40-65,2019-01-01,2019-03-31
63794,U,IN,30-40,O0020,2019-10-26,1000,100,1,0,S,Bronze,35,All,2019-07-01,2019-12-31
63794,U,IN,30-40,O0038,2019-07-26,1200,100,1,0,S,Bronze,35,All,2019-07-01,2019-10-31
63794,U,IN,30-40,O0021,2019-09-05,1000,100,1,0,S,Gold,35,All,2019-07-01,2019-12-31
63794,U,IN,30-40,O0018,2019-07-23,3750,250,1,0,S,Gold,35,All,2019-07-01,2019-08-31
63794,U,IN,30-40,O0033,2019-06-19,6000,3000,1,0,S,Platinum,35,All,2019-06-01,2019-08-31
63794,U,IN,30-40,O0081,2019-02-21,25000,5000,1,0,S,Platinum,35,All,2019-01-01,2019-03-31
63794,U,IN,30-40,O0034,2019-06-28,15000,5000,1,0,S,Platinum,35,All,2019-06-01,2019-08-31
63794,U,IN,30-40,O0003,2019-08-22,30000,6000,1,0,S,Platinum,35,All,2019-06-01,2019-08-31
63794,U,IN,30-40,O0002,2019-08-05,16000,4000,1,0,S,Saphire,35,30 - 40,2019-06-01,2019-08-31
61370,U,IN,30-40,O0028,2019-01-20,900,50,1,0,S,Bronze,35,All,2019-01-01,2019-05-31
61370,U,IN,30-40,O0020,2019-11-28,1600,100,0,1,S,Bronze,35,All,2019-07-01,2019-12-31
61370,U,IN,30-40,O0035,2019-10-19,1900,100,1,0,S,Bronze,35,All,2019-07-01,2019-10-31
61370,U,IN,30-40,O0041,2019-01-01,1900,100,1,0,S,Bronze,35,All,2019-01-01,2019-03-31
61370,U,IN,30-40,O0018,2019-08-28,3750,250,1,0,S,Gold,35,All,2019-07-01,2019-08-31
61370,U,IN,30-40,O0008,2019-07-11,3000,300,1,0,S,Gold,35,All,2019-06-01,2019-08-31
61370,U,IN,30-40,O0036,2019-06-22,6800,400,1,0,S,Gold,35,All,2019-06-01,2019-08-31
63527,U,IN,30-40,O0029,2019-07-25,1700,100,1,0,S,Bronze,35,All,2019-07-01,2019-07-31
63527,U,IN,30-40,O0064,2019-03-05,1600,100,1,0,S,Bronze,35,All,2019-01-01,2019-03-31
63527,U,IN,30-40,O0017,2019-07-09,2250,150,0,1,S,Bronze,35,All,2019-07-01,2019-08-31
63527,U,IN,30-40,O0030,2019-09-21,3600,200,1,0,S,Bronze,35,All,2019-07-01,2019-10-31
63527,U,IN,30-40,O0039,2019-10-09,4000,200,1,0,S,Bronze,35,All,2019-07-01,2019-10-31
63527,U,IN,30-40,O0052,2019-08-26,4250,250,1,0,S,Gold,35,All,2019-06-01,2019-08-31
63527,U,IN,30-40,O0023,2019-01-21,4500,300,1,0,S,Gold,35,All,2019-01-01,2019-03-31
63527,U,IN,30-40,O0080,2019-03-15,6000,300,1,0,S,Gold,35,All,2019-01-01,2019-03-31
63527,U,IN,30-40,O0032,2019-03-05,5000,2500,1,0,S,Platinum,35,All,2019-01-01,2019-03-31
63527,U,IN,30-40,O0081,2019-03-21,20000,5000,1,0,S,Platinum,35,All,2019-01-01,2019-03-31
63527,U,IN,30-40,O0003,2019-08-07,24000,6000,1,0,S,Platinum,35,All,2019-06-01,2019-08-31
63527,U,IN,30-40,O0003,2019-08-29,30000,6000,1,0,S,Platinum,35,All,2019-06-01,2019-08-31
63527,U,IN,30-40,O0049,2019-07-20,20000,4000,1,0,S,Saphire,35,30 - 40,2019-06-01,2019-08-31
54367,U,IN,30-40,O0048,2019-01-19,650,50,1,0,S,Bronze,36,40-65,2019-01-01,2019-03-31
54367,U,IN,30-40,O0035,2019-08-13,1300,100,1,0,S,Bronze,36,All,2019-07-01,2019-10-31
54367,U,IN,30-40,O0017,2019-08-12,2550,150,1,0,S,Bronze,36,All,2019-07-01,2019-08-31
54367,U,IN,30-40,O0103,2019-12-02,3900,300,1,0,S,Gold,36,Above 65,2019-12-01,2020-01-31
54367,U,IN,30-40,O0007,2019-06-05,3000,200,1,0,S,Gold,36,All,2019-06-01,2019-08-31
54367,U,IN,30-40,O0004,2019-07-07,17500,3500,1,0,S,Platinum,36,All,2019-06-01,2019-08-31
56263,U,IN,30-40,O0020,2019-10-03,2000,100,1,0,S,Bronze,36,All,2019-07-01,2019-12-31
56263,U,IN,30-40,O0025,2019-04-28,1500,100,1,0,S,Bronze,36,All,2019-01-01,2019-05-31
56263,U,IN,30-40,O0029,2019-07-23,1500,100,0,1,S,Bronze,36,All,2019-07-01,2019-07-31
56263,U,IN,30-40,O0031,2019-10-19,1800,100,1,0,S,Bronze,36,All,2019-07-01,2019-10-31
56263,U,IN,30-40,O0038,2019-08-13,1600,100,1,0,S,Bronze,36,All,2019-07-01,2019-10-31
56263,U,IN,30-40,O0103,2019-12-13,4800,300,1,0,S,Gold,36,Above 65,2019-12-01,2020-01-31
56263,U,IN,30-40,O0021,2019-12-22,1000,100,1,0,S,Gold,36,All,2019-07-01,2019-12-31
56263,U,IN,30-40,O0033,2019-07-13,12000,3000,1,0,S,Platinum,36,All,2019-06-01,2019-08-31
56263,U,IN,30-40,O0049,2019-07-09,12000,4000,1,0,S,Saphire,36,30 - 40,2019-06-01,2019-08-31
59210,U,IN,30-40,O0027,2019-01-09,950,50,1,0,S,Bronze,36,All,2019-01-01,2019-05-31
59210,U,IN,30-40,O0028,2019-01-31,650,50,1,0,S,Bronze,36,All,2019-01-01,2019-05-31
59210,U,IN,30-40,O0038,2019-08-26,1200,100,0,1,S,Bronze,36,All,2019-07-01,2019-10-31
59210,U,IN,30-40,O0006,2019-07-04,3600,200,1,0,S,Gold,36,40-65,2019-06-01,2019-08-31
59210,U,IN,30-40,O0104,2020-01-03,4500,300,1,0,S,Gold,36,Above 65,2019-12-01,2020-01-31
59210,U,IN,30-40,O0005,2019-06-28,1800,100,1,0,S,Gold,36,All,2019-06-01,2019-08-31
59210,U,IN,30-40,O0018,2019-07-01,3500,250,1,0,S,Gold,36,All,2019-07-01,2019-08-31
59210,U,IN,30-40,O0024,2019-12-29,4800,300,1,0,S,Gold,36,All,2019-12-01,2020-01-31
59210,U,IN,30-40,O0033,2019-08-16,15000,3000,1,0,S,Platinum,36,All,2019-06-01,2019-08-31
59210,U,IN,30-40,O0081,2019-01-18,20000,5000,0,1,S,Platinum,36,All,2019-01-01,2019-03-31
60410,U,IN,30-40,O0028,2019-01-18,800,50,1,0,S,Bronze,36,All,2019-01-01,2019-05-31
60410,U,IN,30-40,O0078,2019-03-27,950,50,1,0,S,Bronze,36,All,2019-01-01,2019-03-31
60410,U,IN,30-40,O0035,2019-09-07,1900,100,1,0,S,Bronze,36,All,2019-07-01,2019-10-31
60410,U,IN,30-40,O0039,2019-07-16,3400,200,1,0,S,Bronze,36,All,2019-07-01,2019-10-31
60410,U,IN,30-40,O0102,2019-11-29,4500,300,0,1,S,Gold,36,< 5,2019-10-01,2019-12-31
60410,U,IN,30-40,O0005,2019-07-14,2000,100,1,0,S,Gold,36,All,2019-06-01,2019-08-31
60410,U,IN,30-40,O0018,2019-07-17,3500,250,1,0,S,Gold,36,All,2019-07-01,2019-08-31
60410,U,IN,30-40,O0009,2019-08-22,4800,300,1,0,S,Gold,36,All,2019-06-01,2019-08-31
62682,U,IN,30-40,O0001,2019-08-24,550,50,1,0,S,Bronze,36,40-65,2019-06-01,2019-08-31
62682,U,IN,30-40,O0048,2019-01-06,600,50,1,0,S,Bronze,36,40-65,2019-01-01,2019-03-31
62682,U,IN,30-40,O0025,2019-03-12,1300,100,1,0,S,Bronze,36,All,2019-01-01,2019-05-31
62682,U,IN,30-40,O0041,2019-03-18,1900,100,1,0,S,Bronze,36,All,2019-01-01,2019-03-31
62682,U,IN,30-40,O0040,2019-09-02,2800,200,1,0,S,Bronze,36,All,2019-07-01,2019-10-31
62682,U,IN,30-40,O0104,2020-01-22,5400,300,1,0,S,Gold,36,Above 65,2019-12-01,2020-01-31
62682,U,IN,30-40,O0007,2019-07-29,2600,200,1,0,S,Gold,36,All,2019-06-01,2019-08-31
62682,U,IN,30-40,O0009,2019-06-07,5700,300,1,0,S,Gold,36,All,2019-06-01,2019-08-31
62682,U,IN,30-40,O0034,2019-06-09,10000,5000,1,0,S,Platinum,36,All,2019-06-01,2019-08-31
62682,U,IN,30-40,O0049,2019-07-06,16000,4000,1,0,S,Saphire,36,30 - 40,2019-06-01,2019-08-31
58913,U,IN,30-40,O0028,2019-01-13,750,50,1,0,S,Bronze,36,All,2019-01-01,2019-05-31
58913,U,IN,30-40,O0026,2019-03-26,1500,100,1,0,S,Bronze,36,All,2019-01-01,2019-05-31
58913,U,IN,30-40,O0104,2019-12-09,4800,300,1,0,S,Gold,36,Above 65,2019-12-01,2020-01-31
58913,U,IN,30-40,O0008,2019-06-30,5100,300,0,1,S,Gold,36,All,2019-06-01,2019-08-31
58913,U,IN,30-40,O0049,2019-06-21,16000,4000,1,0,S,Saphire,36,30 - 40,2019-06-01,2019-08-31
64744,U,AU,30-40,O0019,2019-11-11,1000,100,1,0,S,Bronze,36,All,2019-07-01,2019-12-31
64744,U,AU,30-40,O0020,2019-12-09,1600,100,1,0,S,Bronze,36,All,2019-07-01,2019-12-31
64744,U,AU,30-40,O0026,2019-03-27,1900,100,1,0,S,Bronze,36,All,2019-01-01,2019-05-31
64744,U,AU,30-40,O0031,2019-09-29,1100,100,1,0,S,Bronze,36,All,2019-07-01,2019-10-31
64744,U,AU,30-40,O0035,2019-07-14,1000,100,1,0,S,Bronze,36,All,2019-07-01,2019-10-31
64744,U,AU,30-40,O0015,2019-08-15,1400,100,0,1,S,Gold,36,20-30,2019-07-01,2019-08-31
64744,U,AU,30-40,O0006,2019-06-23,2400,200,1,0,S,Gold,36,40-65,2019-06-01,2019-08-31
64744,U,AU,30-40,O0103,2020-01-29,3000,300,1,0,S,Gold,36,Above 65,2019-12-01,2020-01-31
64744,U,AU,30-40,O0105,2020-01-26,3300,300,1,0,S,Gold,36,Above 65,2019-12-01,2020-01-31
64744,U,AU,30-40,O0022,2019-08-29,4200,300,1,0,S,Gold,36,All,2019-07-01,2019-12-31
64744,U,AU,30-40,O0032,2019-01-15,5000,2500,1,0,S,Platinum,36,All,2019-01-01,2019-03-31
64744,U,AU,30-40,O0032,2019-03-30,12500,2500,1,0,S,Platinum,36,All,2019-01-01,2019-03-31
64483,U,IN,30-40,O0028,2019-01-20,1000,50,1,0,S,Bronze,36,All,2019-01-01,2019-05-31
64483,U,IN,30-40,O0017,2019-08-23,3000,150,1,0,S,Bronze,36,All,2019-07-01,2019-08-31
64483,U,IN,30-40,O0009,2019-08-20,3300,300,1,0,S,Gold,36,All,2019-06-01,2019-08-31
64483,U,IN,30-40,O0022,2019-09-08,4800,300,1,0,S,Gold,36,All,2019-07-01,2019-12-31
64483,U,IN,30-40,O0024,2019-12-07,3300,300,1,0,S,Gold,36,All,2019-12-01,2020-01-31
64483,U,IN,30-40,O0084,2019-10-17,5000,1000,1,0,S,Platinum,36,All,2019-09-15,2019-12-31
64483,U,IN,30-40,O0034,2019-07-07,20000,5000,1,0,S,Platinum,36,All,2019-06-01,2019-08-31
64483,U,IN,30-40,O0049,2019-06-09,8000,4000,0,1,S,Saphire,36,30 - 40,2019-06-01,2019-08-31
65013,M,IN,30-40,O0028,2019-05-27,700,50,1,0,S,Bronze,37,All,2019-01-01,2019-05-31
65013,M,IN,30-40,O0020,2019-11-01,1000,100,1,0,S,Bronze,37,All,2019-07-01,2019-12-31
65013,M,IN,30-40,O0053,2019-06-01,4000,250,1,0,S,Gold,37,40-65,2019-06-01,2019-08-31
65013,M,IN,30-40,O0104,2019-12-05,5700,300,1,0,S,Gold,37,Above 65,2019-12-01,2020-01-31
65013,M,IN,30-40,O0018,2019-08-12,4500,250,1,0,S,Gold,37,All,2019-07-01,2019-08-31
65013,M,IN,30-40,O0008,2019-08-21,4800,300,1,0,S,Gold,37,All,2019-06-01,2019-08-31
65013,M,IN,30-40,O0037,2019-06-19,8500,500,1,0,S,Platinum,37,All,2019-06-01,2019-08-31
65013,M,IN,30-40,O0033,2019-06-28,6000,3000,0,1,S,Platinum,37,All,2019-06-01,2019-08-31
56262,U,IN,30-40,O0026,2019-05-10,1900,100,1,0,S,Bronze,37,All,2019-01-01,2019-05-31
56262,U,IN,30-40,O0041,2019-02-11,1700,100,1,0,S,Bronze,37,All,2019-01-01,2019-03-31
56262,U,IN,30-40,O0053,2019-07-28,3250,250,1,0,S,Gold,37,40-65,2019-06-01,2019-08-31
56262,U,IN,30-40,O0104,2019-12-27,6000,300,0,1,S,Gold,37,Above 65,2019-12-01,2020-01-31
56262,U,IN,30-40,O0105,2020-01-08,5400,300,1,0,S,Gold,37,Above 65,2019-12-01,2020-01-31
56262,U,IN,30-40,O0021,2019-07-20,1700,100,1,0,S,Gold,37,All,2019-07-01,2019-12-31
56262,U,IN,30-40,O0009,2019-07-19,3300,300,1,0,S,Gold,37,All,2019-06-01,2019-08-31
56262,U,IN,30-40,O0036,2019-08-06,4800,400,1,0,S,Gold,37,All,2019-06-01,2019-08-31
56262,U,IN,30-40,O0037,2019-06-30,8500,500,1,0,S,Platinum,37,All,2019-06-01,2019-08-31
56262,U,IN,30-40,O0003,2019-07-20,12000,6000,0,1,S,Platinum,37,All,2019-06-01,2019-08-31
56262,U,IN,30-40,O0002,2019-07-03,12000,4000,1,0,S,Saphire,37,30 - 40,2019-06-01,2019-08-31
60344,U,IN,30-40,O0001,2019-07-23,600,50,1,0,S,Bronze,37,40-65,2019-06-01,2019-08-31
60344,U,IN,30-40,O0048,2019-01-05,550,50,1,0,S,Bronze,37,40-65,2019-01-01,2019-03-31
60344,U,IN,30-40,O0039,2019-09-22,4000,200,1,0,S,Bronze,37,All,2019-07-01,2019-10-31
60344,U,IN,30-40,O0015,2019-08-13,2000,100,1,0,S,Gold,37,20-30,2019-07-01,2019-08-31
60344,U,IN,30-40,O0006,2019-07-04,3000,200,1,0,S,Gold,37,40-65,2019-06-01,2019-08-31
60344,U,IN,30-40,O0105,2020-01-05,5700,300,1,0,S,Gold,37,Above 65,2019-12-01,2020-01-31
60344,U,IN,30-40,O0018,2019-08-27,3500,250,1,0,S,Gold,37,All,2019-07-01,2019-08-31
60344,U,IN,30-40,O0022,2019-09-19,5100,300,1,0,S,Gold,37,All,2019-07-01,2019-12-31
60344,U,IN,30-40,O0084,2019-12-03,4000,1000,1,0,S,Platinum,37,All,2019-09-15,2019-12-31
60344,U,IN,30-40,O0032,2019-03-17,10000,2500,1,0,S,Platinum,37,All,2019-01-01,2019-03-31
60344,U,IN,30-40,O0004,2019-07-09,10500,3500,1,0,S,Platinum,37,All,2019-06-01,2019-08-31
60344,U,IN,30-40,O0034,2019-07-08,25000,5000,1,0,S,Platinum,37,All,2019-06-01,2019-08-31
60344,U,IN,30-40,O0003,2019-08-13,24000,6000,0,1,S,Platinum,37,All,2019-06-01,2019-08-31
54904,F,IN,30-40,O0078,2019-03-30,950,50,1,0,S,Bronze,37,All,2019-01-01,2019-03-31
54904,F,IN,30-40,O0103,2019-12-04,6000,300,1,0,S,Gold,37,Above 65,2019-12-01,2020-01-31
54904,F,IN,30-40,O0105,2020-01-19,3900,300,1,0,S,Gold,37,Above 65,2019-12-01,2020-01-31
54904,F,IN,30-40,O0032,2019-01-08,5000,2500,0,1,S,Platinum,37,All,2019-01-01,2019-03-31
54904,F,IN,30-40,O0034,2019-08-22,15000,5000,1,0,S,Platinum,37,All,2019-06-01,2019-08-31
59001,U,IN,30-40,O0016,2019-07-01,1200,100,1,0,S,Bronze,37,All,2019-07-01,2019-08-31
59001,U,IN,30-40,O0035,2019-09-27,1500,100,1,0,S,Bronze,37,All,2019-07-01,2019-10-31
59001,U,IN,30-40,O0104,2020-01-30,5400,300,0,1,S,Gold,37,Above 65,2019-12-01,2020-01-31
59001,U,IN,30-40,O0021,2019-12-27,1100,100,1,0,S,Gold,37,All,2019-07-01,2019-12-31
59001,U,IN,30-40,O0033,2019-06-05,12000,3000,1,0,S,Platinum,37,All,2019-06-01,2019-08-31
59344,U,IN,30-40,O0038,2019-08-21,1400,100,1,0,S,Bronze,37,All,2019-07-01,2019-10-31
59344,U,IN,30-40,O0041,2019-01-21,1000,100,1,0,S,Bronze,37,All,2019-01-01,2019-03-31
59344,U,IN,30-40,O0006,2019-07-25,2000,200,1,0,S,Gold,37,40-65,2019-06-01,2019-08-31
59344,U,IN,30-40,O0104,2019-12-20,3600,300,1,0,S,Gold,37,Above 65,2019-12-01,2020-01-31
59344,U,IN,30-40,O0105,2019-12-12,4500,300,1,0,S,Gold,37,Above 65,2019-12-01,2020-01-31
59344,U,IN,30-40,O0008,2019-07-28,4200,300,1,0,S,Gold,37,All,2019-06-01,2019-08-31
59344,U,IN,30-40,O0004,2019-08-04,7000,3500,1,0,S,Platinum,37,All,2019-06-01,2019-08-31
59344,U,IN,30-40,O0081,2019-01-15,20000,5000,0,1,S,Platinum,37,All,2019-01-01,2019-03-31
59344,U,IN,30-40,O0002,2019-06-04,12000,4000,1,0,S,Saphire,37,30 - 40,2019-06-01,2019-08-31
59344,U,IN,30-40,O0049,2019-07-02,16000,4000,1,0,S,Saphire,37,30 - 40,2019-06-01,2019-08-31
64117,U,IN,30-40,O0001,2019-08-31,900,50,0,1,S,Bronze,37,40-65,2019-06-01,2019-08-31
64117,U,IN,30-40,O0027,2019-03-21,500,50,1,0,S,Bronze,37,All,2019-01-01,2019-05-31
64117,U,IN,30-40,O0028,2019-03-28,700,50,1,0,S,Bronze,37,All,2019-01-01,2019-05-31
64117,U,IN,30-40,O0019,2019-10-15,1400,100,1,0,S,Bronze,37,All,2019-07-01,2019-12-31
64117,U,IN,30-40,O0020,2019-10-04,1400,100,1,0,S,Bronze,37,All,2019-07-01,2019-12-31
64117,U,IN,30-40,O0025,2019-01-13,1300,100,1,0,S,Bronze,37,All,2019-01-01,2019-05-31
64117,U,IN,30-40,O0026,2019-01-04,1600,100,1,0,S,Bronze,37,All,2019-01-01,2019-05-31
64117,U,IN,30-40,O0035,2019-08-07,1200,100,1,0,S,Bronze,37,All,2019-07-01,2019-10-31
64117,U,IN,30-40,O0005,2019-07-30,1600,100,1,0,S,Gold,37,All,2019-06-01,2019-08-31
64117,U,IN,30-40,O0021,2019-07-28,1300,100,1,0,S,Gold,37,All,2019-07-01,2019-12-31
64117,U,IN,30-40,O0009,2019-07-06,3000,300,1,0,S,Gold,37,All,2019-06-01,2019-08-31
64117,U,IN,30-40,O0037,2019-08-30,7000,500,1,0,S,Platinum,37,All,2019-06-01,2019-08-31
64117,U,IN,30-40,O0003,2019-08-28,12000,6000,1,0,S,Platinum,37,All,2019-06-01,2019-08-31
64088,U,IN,30-40,O0078,2019-03-01,900,50,0,1,S,Bronze,37,All,2019-01-01,2019-03-31
64088,U,IN,30-40,O0085,2019-12-11,900,50,1,0,S,Bronze,37,All,2019-09-15,2019-12-31
64088,U,IN,30-40,O0019,2019-11-30,2000,100,1,0,S,Bronze,37,All,2019-07-01,2019-12-31
64088,U,IN,30-40,O0029,2019-07-17,2000,100,1,0,S,Bronze,37,All,2019-07-01,2019-07-31
64088,U,IN,30-40,O0030,2019-07-22,4000,200,1,0,S,Bronze,37,All,2019-07-01,2019-10-31
64088,U,IN,30-40,O0039,2019-10-05,2200,200,1,0,S,Bronze,37,All,2019-07-01,2019-10-31
64088,U,IN,30-40,O0009,2019-06-30,3600,300,1,0,S,Gold,37,All,2019-06-01,2019-08-31
64088,U,IN,30-40,O0022,2019-11-12,4500,300,1,0,S,Gold,37,All,2019-07-01,2019-12-31
64088,U,IN,30-40,O0036,2019-06-16,5200,400,1,0,S,Gold,37,All,2019-06-01,2019-08-31
64088,U,IN,30-40,O0032,2019-02-17,12500,2500,1,0,S,Platinum,37,All,2019-01-01,2019-03-31
61479,U,IN,30-40,O0027,2019-05-04,900,50,0,1,S,Bronze,37,All,2019-01-01,2019-05-31
61479,U,IN,30-40,O0104,2019-12-02,3300,300,0,1,S,Gold,37,Above 65,2019-12-01,2020-01-31
61479,U,IN,30-40,O0105,2019-12-04,3600,300,1,0,S,Gold,37,Above 65,2019-12-01,2020-01-31
61479,U,IN,30-40,O0005,2019-08-17,1000,100,1,0,S,Gold,37,All,2019-06-01,2019-08-31
61479,U,IN,30-40,O0009,2019-08-24,5400,300,1,0,S,Gold,37,All,2019-06-01,2019-08-31
61479,U,IN,30-40,O0022,2019-08-07,4200,300,1,0,S,Gold,37,All,2019-07-01,2019-12-31
58652,U,IN,30-40,O0029,2019-07-18,1100,100,1,0,S,Bronze,37,All,2019-07-01,2019-07-31
58652,U,IN,30-40,O0053,2019-07-18,4750,250,1,0,S,Gold,37,40-65,2019-06-01,2019-08-31
58652,U,IN,30-40,O0105,2019-12-21,3600,300,1,0,S,Gold,37,Above 65,2019-12-01,2020-01-31
57670,U,IN,30-40,O0028,2019-05-10,950,50,1,0,S,Bronze,37,All,2019-01-01,2019-05-31
