"id","customer_id","offer_id","offer_transaction_date","transaction_amount","points","accrual","redemption","customer_tier","offer_tier","target_customer_age_segment","offer_target_age","osd","oed"
16711,"58635","O0063","1/20/2019",1800,100,1,0,"B","Bronze","36-45","All","1/1/2019","3/31/2019"
16712,"58635","O0093","2/20/2019",700,50,0,1,"B","Bronze","36-45","All","1/1/2019","3/31/2019"
16713,"1211","O0007","7/24/2019",55.92,,1,0,,,"36-45",,"6/1/2019","8/31/2019"
16714,"58635","O0030","10/17/2019",4000,200,1,0,"B","Bronze","36-45","All","7/1/2019","10/31/2019"
16715,"1335","O0007","7/24/2019",67.32,,1,0,,,"26-35",,"6/1/2019","8/31/2019"
16716,"1367","O0007","7/24/2019",26.71,,1,0,,,"36-45",,"6/1/2019","8/31/2019"
16717,"58635","O0022","11/24/2019",6000,300,0,1,"B","Gold","36-45","All","7/1/2019","12/31/2019"
16718,"1407","O0007","7/24/2019",54.85,,1,0,,,"36-45",,"6/1/2019","8/31/2019"
16719,"58635","O0039","7/2/2019",3800,200,1,0,"B","Bronze","36-45","All","7/1/2019","10/31/2019"
16720,"58635","O0038","7/22/2019",1100,100,0,1,"B","Bronze","36-45","All","7/1/2019","10/31/2019"
16721,"58635","O0021","7/21/2019",1800,100,1,0,"B","Gold","36-45","All","7/1/2019","12/31/2019"
16722,"58635","O0024","12/1/2019",5100,300,0,1,"B","Gold","36-45","All","12/1/2019","1/31/2020"
16723,"58642","O0070","1/17/2019",3250,250,0,1,"B","Gold","36-45","All","1/1/2019","3/31/2019"
16724,"58642","O0093","2/9/2019",800,50,1,0,"B","Bronze","36-45","All","1/1/2019","3/31/2019"
16725,"58642","O0080","3/15/2019",4500,300,1,0,"B","Gold","36-45","All","1/1/2019","3/31/2019"
16726,"58642","O0077","3/25/2019",2000,100,1,0,"B","Bronze","36-45","All","1/1/2019","3/31/2019"
16727,"58642","O0079","2/10/2019",4800,300,1,0,"B","Gold","36-45","All","1/1/2019","3/31/2019"
16728,"58642","O0063","2/19/2019",1600,100,1,0,"B","Bronze","36-45","All","1/1/2019","3/31/2019"
16729,"58642","O0025","3/13/2019",1400,100,1,0,"B","Bronze","36-45","All","1/1/2019","5/31/2019"
16730,"1463","O0007","7/24/2019",71.24,,1,0,,,"36-45",,"6/1/2019","8/31/2019"
16731,"5104","O0007","7/24/2019",2000,200,1,0,"G","Gold","<13","All","6/1/2019","8/31/2019"
16732,"58642","O0017","7/12/2019",1950,150,1,0,"B","Bronze","36-45","All","7/1/2019","8/31/2019"
16733,"7401","O0007","7/24/2019",4000,200,1,0,"S","Gold","36-45","All","6/1/2019","8/31/2019"
16734,"45216","O0087","11/21/2019",500,50,1,0,"B","Bronze","46-55","All","9/15/2019","12/31/2019"
16735,"58642","O0039","9/14/2019",4000,200,1,0,"B","Bronze","36-45","All","7/1/2019","10/31/2019"
16736,"58642","O0038","9/2/2019",1100,100,1,0,"B","Bronze","36-45","All","7/1/2019","10/31/2019"
16737,"58642","O0024","1/21/2020",3900,300,0,1,"B","Gold","36-45","All","12/1/2019","1/31/2020"
16738,"58650","O0050","1/10/2019",30000,6000,1,0,"S","Platinum","36-45","All","1/1/2019","3/31/2019"
16739,"58650","O0032","1/6/2019",5000,2500,1,0,"S","Platinum","36-45","All","1/1/2019","3/31/2019"
16740,"58650","O0048","1/18/2019",550,50,1,0,"S","Bronze","36-45","40-65","1/1/2019","3/31/2019"
16741,"58650","O0025","4/13/2019",1200,100,1,0,"S","Bronze","36-45","All","1/1/2019","5/31/2019"
16742,"58650","O0027","4/29/2019",750,50,1,0,"S","Bronze","36-45","All","1/1/2019","5/31/2019"
16743,"58650","O0026","1/30/2019",2000,100,1,0,"S","Bronze","36-45","All","1/1/2019","5/31/2019"
16744,"10120","O0007","7/24/2019",3400,200,1,0,"B","Gold","36-45","All","6/1/2019","8/31/2019"
16745,"10124","O0007","7/24/2019",4000,200,1,0,"B","Gold","26-35","All","6/1/2019","8/31/2019"
16746,"10201","O0007","7/24/2019",3800,200,1,0,"B","Gold","18-25","All","6/1/2019","8/31/2019"
16747,"13102","O0007","7/24/2019",3200,200,1,0,"S","Gold","26-35","All","6/1/2019","8/31/2019"
16748,"58650","O0030","9/16/2019",2400,200,1,0,"S","Bronze","36-45","All","7/1/2019","10/31/2019"
16749,"58650","O0017","7/4/2019",2100,150,1,0,"S","Bronze","36-45","All","7/1/2019","8/31/2019"
16750,"58650","O0021","12/30/2019",1800,100,1,0,"S","Gold","36-45","All","7/1/2019","12/31/2019"
16751,"58650","O0024","1/30/2020",3000,300,0,1,"S","Gold","36-45","All","12/1/2019","1/31/2020"
16752,"21605","O0007","7/24/2019",2200,200,1,1,"G","Gold","26-35","All","6/1/2019","8/31/2019"
16753,"58652","O0029","7/12/2019",1100,100,1,0,"S","Bronze","36-45","All","7/1/2019","7/31/2019"
16754,"58652","O0105","1/21/2020",3600,300,1,0,"S","Gold","36-45","Above 65","12/1/2019","1/31/2020"
16755,"58702","O0048","3/18/2019",850,50,1,0,"S","Bronze","36-45","40-65","1/1/2019","3/31/2019"
16756,"58702","O0054","1/31/2019",6500,500,0,1,"S","Platinum","36-45","All","1/1/2019","3/31/2019"
16757,"58702","O0081","1/18/2019",10000,5000,1,0,"S","Platinum","36-45","All","1/1/2019","3/31/2019"
16758,"25107","O0007","7/24/2019",3000,200,1,0,"P","Gold","36-45","All","6/1/2019","8/31/2019"
16759,"25111","O0007","7/24/2019",2200,200,1,0,"S","Gold","36-45","All","6/1/2019","8/31/2019"
16760,"26977","O0007","7/24/2019",2200,200,1,0,"B","Gold","26-35","All","6/1/2019","8/31/2019"
16761,"58702","O0022","12/12/2019",3000,300,0,1,"S","Gold","36-45","All","7/1/2019","12/31/2019"
16762,"58703","O0064","1/27/2019",1000,100,1,0,"S","Bronze","36-45","All","1/1/2019","3/31/2019"
16763,"30972","O0007","8/4/2019",2200,200,1,0,"B","Gold","36-45","All","6/1/2019","8/31/2019"
16764,"58703","O0039","8/20/2019",2200,200,1,0,"S","Bronze","36-45","All","7/1/2019","10/31/2019"
16765,"31605","O0007","8/29/2019",3600,200,1,0,"S","Gold","36-45","All","6/1/2019","8/31/2019"
16766,"33953","O0007","8/2/2019",2600,200,1,0,"S","Gold","36-45","All","6/1/2019","8/31/2019"
16767,"35002","O0007","8/29/2019",2200,200,1,0,"B","Gold","36-45","All","6/1/2019","8/31/2019"
16768,"37902","O0007","6/18/2019",3000,200,1,0,"G","Gold","36-45","All","6/1/2019","8/31/2019"
16769,"38031","O0007","6/28/2019",2400,200,1,0,"S","Gold","26-35","All","6/1/2019","8/31/2019"
16770,"58703","O0020","11/20/2019",1000,100,1,0,"S","Bronze","36-45","All","7/1/2019","12/31/2019"
16771,"58707","O0048","1/13/2019",650,50,1,0,"S","Bronze","36-45","40-65","1/1/2019","3/31/2019"
16772,"42340","O0007","8/1/2019",3000,200,1,0,"B","Gold","26-35","All","6/1/2019","8/31/2019"
16773,"58707","O0020","12/30/2019",1200,100,1,0,"S","Bronze","36-45","All","7/1/2019","12/31/2019"
16774,"58707","O0017","8/1/2019",1950,150,1,0,"S","Bronze","36-45","All","7/1/2019","8/31/2019"
16775,"58707","O0018","7/22/2019",3000,250,1,0,"S","Gold","36-45","All","7/1/2019","8/31/2019"
16776,"42350","O0007","8/21/2019",3200,200,1,0,"B","Gold","36-45","All","6/1/2019","8/31/2019"
16777,"58707","O0030","8/20/2019",2400,200,1,0,"S","Bronze","36-45","All","7/1/2019","10/31/2019"
16778,"58707","O0024","12/24/2019",5100,300,0,1,"S","Gold","36-45","All","12/1/2019","1/31/2020"
16779,"42928","O0007","6/24/2019",3400,200,1,0,"B","Gold","36-45","All","6/1/2019","8/31/2019"
16780,"46006","O0007","6/10/2019",3600,200,1,0,"S","Gold","26-35","All","6/1/2019","8/31/2019"
16781,"46462","O0007","6/13/2019",3600,200,1,0,"S","Gold","26-35","All","6/1/2019","8/31/2019"
16782,"58715","O0016","8/13/2019",1800,100,1,0,"S","Bronze","26-35","All","7/1/2019","8/31/2019"
16783,"58715","O0022","11/7/2019",4500,300,0,1,"S","Gold","26-35","All","7/1/2019","12/31/2019"
16784,"58715","O0104","1/7/2020",6000,300,1,0,"S","Gold","26-35","Above 65","12/1/2019","1/31/2020"
16785,"58715","O0105","12/8/2019",4500,300,1,0,"S","Gold","26-35","Above 65","12/1/2019","1/31/2020"
16786,"46704","O0007","6/4/2019",2600,200,1,0,"B","Gold","56-70","All","6/1/2019","8/31/2019"
16787,"58716","O0031","8/23/2019",1200,100,1,1,"S","Bronze","36-45","All","7/1/2019","10/31/2019"
16788,"47802","O0007","6/14/2019",2200,200,1,0,"B","Gold","46-55","All","6/1/2019","8/31/2019"
16789,"48411","O0007","7/25/2019",2200,200,1,1,"S","Gold","36-45","All","6/1/2019","8/31/2019"
16790,"58716","O0103","12/19/2019",3300,300,1,0,"S","Gold","36-45","Above 65","12/1/2019","1/31/2020"
16791,"58719","O0025","1/15/2019",1200,100,1,0,"S","Bronze","36-45","All","1/1/2019","5/31/2019"
16792,"58719","O0023","2/11/2019",4500,300,0,1,"S","Gold","36-45","All","1/1/2019","3/31/2019"
16793,"58719","O0048","3/5/2019",600,50,1,0,"S","Bronze","36-45","40-65","1/1/2019","3/31/2019"
16794,"58719","O0026","4/12/2019",1900,100,1,0,"S","Bronze","36-45","All","1/1/2019","5/31/2019"
16795,"48628","O0007","8/17/2019",2000,200,0,1,"G","Gold","36-45","All","6/1/2019","8/31/2019"
16796,"58719","O0019","12/18/2019",2000,100,1,0,"S","Bronze","36-45","All","7/1/2019","12/31/2019"
16797,"58719","O0017","8/24/2019",3000,150,1,0,"S","Bronze","36-45","All","7/1/2019","8/31/2019"
16798,"49107","O0007","7/19/2019",2400,200,1,0,"B","Gold","36-45","All","6/1/2019","8/31/2019"
16799,"49108","O0007","8/1/2019",3600,200,1,0,"B","Gold","26-35","All","6/1/2019","8/31/2019"
16800,"49116","O0007","8/12/2019",2000,200,1,0,"B","Gold","36-45","All","6/1/2019","8/31/2019"
16801,"58719","O0103","1/30/2020",4200,300,1,0,"S","Gold","36-45","Above 65","12/1/2019","1/31/2020"
16802,"58724","O0057","3/10/2019",800,50,1,0,"S","Bronze","18-25","20-30","1/1/2019","3/31/2019"
16803,"58724","O0032","3/4/2019",12500,2500,1,0,"S","Platinum","18-25","All","1/1/2019","3/31/2019"
16804,"58724","O0041","1/14/2019",1300,100,1,1,"S","Bronze","18-25","All","1/1/2019","3/31/2019"
16805,"58724","O0060","1/15/2019",1000,50,0,1,"S","Bronze","18-25","20-30","1/1/2019","3/31/2019"
16806,"58724","O0025","5/19/2019",1200,100,1,0,"S","Bronze","18-25","All","1/1/2019","5/31/2019"
16807,"49893","O0007","8/12/2019",3400,200,1,0,"S","Gold","26-35","All","6/1/2019","8/31/2019"
16808,"50578","O0007","8/12/2019",2600,200,1,0,"S","Gold","46-55","All","6/1/2019","8/31/2019"
16809,"50759","O0007","8/12/2019",3400,200,1,0,"B","Gold","46-55","All","6/1/2019","8/31/2019"
16810,"58724","O0038","8/14/2019",1500,100,1,0,"S","Bronze","18-25","All","7/1/2019","10/31/2019"
16811,"58724","O0018","8/26/2019",3750,250,1,0,"S","Gold","18-25","All","7/1/2019","8/31/2019"
16812,"58724","O0015","7/22/2019",1100,100,1,0,"S","Gold","18-25","20-30","7/1/2019","8/31/2019"
16813,"58724","O0022","10/25/2019",4500,300,0,1,"S","Gold","18-25","All","7/1/2019","12/31/2019"
16814,"58732","O0081","1/20/2019",25000,5000,1,0,"S","Platinum","26-35","All","1/1/2019","3/31/2019"
16815,"58732","O0048","1/19/2019",600,50,1,0,"S","Bronze","26-35","40-65","1/1/2019","3/31/2019"
16816,"58732","O0027","2/24/2019",500,50,1,0,"S","Bronze","26-35","All","1/1/2019","5/31/2019"
16817,"52609","O0007","8/12/2019",3200,200,1,0,"S","Gold","36-45","All","6/1/2019","8/31/2019"
16818,"53602","O0007","8/12/2019",3600,200,1,0,"B","Gold","26-35","All","6/1/2019","8/31/2019"
16819,"58732","O0038","9/5/2019",2000,100,1,0,"S","Bronze","26-35","All","7/1/2019","10/31/2019"
16820,"58733","O0081","1/12/2019",25000,5000,1,0,"S","Platinum","26-35","All","1/1/2019","3/31/2019"
16821,"58733","O0026","1/9/2019",1400,100,1,0,"S","Bronze","26-35","All","1/1/2019","5/31/2019"
16822,"54354","O0007","8/12/2019",3000,200,1,0,"S","Gold","18-25","All","6/1/2019","8/31/2019"
16823,"54367","O0007","8/12/2019",3000,200,1,0,"S","Gold","36-45","All","6/1/2019","8/31/2019"
16824,"55739","O0007","8/12/2019",2200,200,1,0,"S","Gold","26-35","All","6/1/2019","8/31/2019"
16825,"58733","O0016","8/28/2019",1700,100,1,0,"S","Bronze","26-35","All","7/1/2019","8/31/2019"
16826,"56261","O0007","8/12/2019",3400,200,1,0,"G","Gold","36-45","All","6/1/2019","8/31/2019"
16827,"56603","O0007","8/12/2019",3000,200,1,0,"S","Gold","36-45","All","6/1/2019","8/31/2019"
16828,"57167","O0007","8/12/2019",2200,200,1,0,"S","Gold","36-45","All","6/1/2019","8/31/2019"
16829,"57669","O0007","8/12/2019",3600,200,1,0,"S","Gold","36-45","All","6/1/2019","8/31/2019"
16830,"58733","O0030","8/30/2019",3600,200,1,0,"S","Bronze","26-35","All","7/1/2019","10/31/2019"
16831,"58733","O0035","10/8/2019",1300,100,1,0,"S","Bronze","26-35","All","7/1/2019","10/31/2019"
16832,"58733","O0104","12/17/2019",4800,300,1,1,"S","Gold","26-35","Above 65","12/1/2019","1/31/2020"
16833,"58733","O0024","12/21/2019",5700,300,0,1,"S","Gold","26-35","All","12/1/2019","1/31/2020"
16834,"58734","O0081","3/29/2019",25000,5000,1,0,"S","Platinum","26-35","All","1/1/2019","3/31/2019"
16835,"58734","O0027","4/21/2019",900,50,1,0,"S","Bronze","26-35","All","1/1/2019","5/31/2019"
16836,"58734","O0081","2/27/2019",20000,5000,1,0,"S","Platinum","26-35","All","1/1/2019","3/31/2019"
16837,"57703","O0007","8/12/2019",3400,200,1,0,"B","Gold","36-45","All","6/1/2019","8/31/2019"
16838,"57704","O0007","8/12/2019",3600,200,1,0,"S","Gold","26-35","All","6/1/2019","8/31/2019"
16839,"58734","O0031","8/17/2019",1400,100,1,0,"S","Bronze","26-35","All","7/1/2019","10/31/2019"
16840,"57705","O0007","8/12/2019",3400,200,1,0,"S","Gold","36-45","All","6/1/2019","8/31/2019"
16841,"58734","O0038","9/1/2019",1200,100,1,0,"S","Bronze","26-35","All","7/1/2019","10/31/2019"
16842,"58734","O0040","10/1/2019",4000,200,1,0,"S","Bronze","26-35","All","7/1/2019","10/31/2019"
16843,"58773","O0032","2/6/2019",7500,2500,1,0,"S","Platinum","13-18","All","1/1/2019","3/31/2019"
16844,"58773","O0023","2/9/2019",3000,300,0,1,"S","Gold","13-18","All","1/1/2019","3/31/2019"
16845,"57707","O0007","8/12/2019",3800,200,1,0,"S","Gold","26-35","All","6/1/2019","8/31/2019"
16846,"57767","O0007","8/12/2019",2600,200,0,1,"S","Gold","26-35","All","6/1/2019","8/31/2019"
16847,"58367","O0007","8/12/2019",2000,200,1,0,"S","Gold","26-35","All","6/1/2019","8/31/2019"
16848,"58395","O0007","8/12/2019",3200,200,1,0,"S","Gold","26-35","All","6/1/2019","8/31/2019"
16849,"58773","O0035","7/20/2019",1000,100,1,0,"S","Bronze","13-18","All","7/1/2019","10/31/2019"
16850,"58773","O0020","7/29/2019",1700,100,1,0,"S","Bronze","13-18","All","7/1/2019","12/31/2019"
16851,"58773","O0101","10/4/2019",3300,300,1,0,"S","Gold","13-18","12 -20","10/1/2019","12/31/2019"
16852,"58773","O0100","10/4/2019",3900,300,1,0,"S","Gold","13-18","12 -20","10/1/2019","12/31/2019"
16853,"58773","O0099","12/29/2019",3300,300,0,1,"S","Gold","13-18","12 -20","10/1/2019","12/31/2019"
16854,"58773","O0105","1/10/2020",4800,300,1,0,"S","Gold","13-18","Above 65","12/1/2019","1/31/2020"
16855,"58773","O0104","12/25/2019",4200,300,1,0,"S","Gold","13-18","Above 65","12/1/2019","1/31/2020"
16856,"58813","O0081","2/6/2019",10000,5000,1,0,"S","Platinum","26-35","All","1/1/2019","3/31/2019"
16857,"58813","O0032","2/26/2019",5000,2500,1,0,"S","Platinum","26-35","All","1/1/2019","3/31/2019"
16858,"58813","O0081","1/13/2019",25000,5000,1,0,"S","Platinum","26-35","All","1/1/2019","3/31/2019"
16859,"58733","O0007","8/12/2019",2200,200,1,0,"S","Gold","26-35","All","6/1/2019","8/31/2019"
16860,"58848","O0007","8/12/2019",3200,200,1,0,"S","Gold","36-45","All","6/1/2019","8/31/2019"
16861,"58849","O0007","8/12/2019",2800,200,1,0,"S","Gold","36-45","All","6/1/2019","8/31/2019"
16862,"58813","O0016","8/3/2019",1800,100,1,0,"S","Bronze","26-35","All","7/1/2019","8/31/2019"
16863,"58914","O0007","8/12/2019",3600,200,1,0,"S","Gold","26-35","All","6/1/2019","8/31/2019"
16864,"58924","O0007","8/12/2019",2600,200,0,1,"S","Gold","18-25","All","6/1/2019","8/31/2019"
16865,"58813","O0017","8/10/2019",2550,150,1,0,"S","Bronze","26-35","All","7/1/2019","8/31/2019"
16866,"58813","O0035","8/8/2019",1200,100,1,0,"S","Bronze","26-35","All","7/1/2019","10/31/2019"
16867,"59105","O0007","8/12/2019",2400,200,1,0,"S","Gold","36-45","All","6/1/2019","8/31/2019"
16868,"59334","O0007","8/16/2019",3400,200,1,0,"S","Gold","18-25","All","6/1/2019","8/31/2019"
16869,"59363","O0007","6/29/2019",3000,200,1,0,"G","Gold","46-55","All","6/1/2019","8/31/2019"
16870,"59529","O0007","6/19/2019",2000,200,1,0,"S","Gold","18-25","All","6/1/2019","8/31/2019"
16871,"45083","O0087","11/21/2019",650,50,1,0,"B","Bronze","26-35","All","9/15/2019","12/31/2019"
16872,"58826","O0081","2/24/2019",25000,5000,1,0,"S","Platinum","36-45","All","1/1/2019","3/31/2019"
16873,"58826","O0078","2/25/2019",650,50,1,0,"S","Bronze","36-45","All","1/1/2019","3/31/2019"
16874,"58826","O0029","7/21/2019",1400,100,1,0,"S","Bronze","36-45","All","7/1/2019","7/31/2019"
16875,"60193","O0007","8/5/2019",2800,200,1,0,"B","Gold","18-25","All","6/1/2019","8/31/2019"
16876,"60337","O0007","8/26/2019",2000,200,1,0,"S","Gold","36-45","All","6/1/2019","8/31/2019"
16877,"58826","O0024","12/3/2019",5100,300,0,1,"S","Gold","36-45","All","12/1/2019","1/31/2020"
16878,"58831","O0026","3/7/2019",1200,100,1,0,"S","Bronze","36-45","All","1/1/2019","5/31/2019"
16879,"58831","O0039","9/17/2019",2800,200,1,0,"S","Bronze","36-45","All","7/1/2019","10/31/2019"
16880,"58831","O0031","8/21/2019",1100,100,1,0,"S","Bronze","36-45","All","7/1/2019","10/31/2019"
16881,"58831","O0104","12/2/2019",6000,300,1,0,"S","Gold","36-45","Above 65","12/1/2019","1/31/2020"
16882,"58832","O0079","3/13/2019",4800,300,1,0,"G","Gold","36-45","All","1/1/2019","3/31/2019"
16883,"58832","O0025","4/10/2019",1900,100,1,0,"G","Bronze","36-45","All","1/1/2019","5/31/2019"
16884,"58832","O0023","2/12/2019",3000,300,0,1,"G","Gold","36-45","All","1/1/2019","3/31/2019"
16885,"60361","O0007","7/23/2019",2600,200,1,0,"S","Gold","36-45","All","6/1/2019","8/31/2019"
16886,"58832","O0017","7/26/2019",1800,150,1,0,"G","Bronze","36-45","All","7/1/2019","8/31/2019"
16887,"58832","O0022","10/8/2019",5400,300,0,1,"G","Gold","36-45","All","7/1/2019","12/31/2019"
16888,"58832","O0024","12/8/2019",5700,300,0,1,"G","Gold","36-45","All","12/1/2019","1/31/2020"
16889,"58847","O0027","2/6/2019",650,50,1,0,"S","Bronze","36-45","All","1/1/2019","5/31/2019"
16890,"60400","O0007","7/1/2019",3200,200,1,0,"S","Gold","26-35","All","6/1/2019","8/31/2019"
16891,"60408","O0007","6/20/2019",2000,200,1,0,"S","Gold","26-35","All","6/1/2019","8/31/2019"
16892,"60495","O0007","7/2/2019",2200,200,1,0,"S","Gold","36-45","All","6/1/2019","8/31/2019"
16893,"60544","O0007","8/12/2019",3400,200,1,0,"G","Gold","36-45","All","6/1/2019","8/31/2019"
16894,"58847","O0039","7/15/2019",2400,200,1,0,"S","Bronze","36-45","All","7/1/2019","10/31/2019"
16895,"58847","O0040","8/23/2019",2200,200,1,0,"S","Bronze","36-45","All","7/1/2019","10/31/2019"
16896,"60806","O0007","7/20/2019",3800,200,1,0,"G","Gold","26-35","All","6/1/2019","8/31/2019"
16897,"61003","O0007","8/26/2019",3000,200,1,0,"G","Gold","46-55","All","6/1/2019","8/31/2019"
16898,"58848","O0018","8/15/2019",3000,250,1,0,"S","Gold","36-45","All","7/1/2019","8/31/2019"
16899,"61026","O0007","6/21/2019",2600,200,1,0,"G","Gold","46-55","All","6/1/2019","8/31/2019"
16900,"58848","O0035","7/14/2019",1300,100,1,0,"S","Bronze","36-45","All","7/1/2019","10/31/2019"
16901,"58848","O0104","1/21/2020",5100,300,1,0,"S","Gold","36-45","Above 65","12/1/2019","1/31/2020"
16902,"58848","O0024","12/30/2019",5100,300,0,1,"S","Gold","36-45","All","12/1/2019","1/31/2020"
16903,"58849","O0025","1/5/2019",1900,100,1,0,"S","Bronze","36-45","All","1/1/2019","5/31/2019"
16904,"58849","O0048","3/24/2019",500,50,1,0,"S","Bronze","36-45","40-65","1/1/2019","3/31/2019"
16905,"61112","O0007","8/17/2019",3200,200,1,0,"G","Gold","46-55","All","6/1/2019","8/31/2019"
16906,"58849","O0018","8/18/2019",5000,250,1,0,"S","Gold","36-45","All","7/1/2019","8/31/2019"
16907,"61153","O0007","6/19/2019",4000,200,1,0,"G","Gold","36-45","All","6/1/2019","8/31/2019"
16908,"58849","O0017","7/9/2019",3000,150,1,0,"S","Bronze","36-45","All","7/1/2019","8/31/2019"
16909,"61157","O0007","6/6/2019",2600,200,1,0,"G","Gold","26-35","All","6/1/2019","8/31/2019"
16910,"58850","O0048","2/13/2019",700,50,1,0,"S","Bronze","36-45","40-65","1/1/2019","3/31/2019"
16911,"61173","O0007","6/7/2019",2800,200,1,0,"S","Gold","36-45","All","6/1/2019","8/31/2019"
16912,"61207","O0007","8/8/2019",3800,200,1,0,"G","Gold","26-35","All","6/1/2019","8/31/2019"
16913,"61252","O0007","6/14/2019",2200,200,1,0,"G","Gold","26-35","All","6/1/2019","8/31/2019"
16914,"58850","O0030","10/12/2019",2000,200,1,0,"S","Bronze","36-45","All","7/1/2019","10/31/2019"
16915,"58864","O0081","2/11/2019",15000,5000,1,0,"S","Platinum","26-35","All","1/1/2019","3/31/2019"
16916,"58864","O0050","1/9/2019",30000,6000,0,1,"S","Platinum","26-35","All","1/1/2019","3/31/2019"
16917,"58864","O0025","3/15/2019",1000,100,1,0,"S","Bronze","26-35","All","1/1/2019","5/31/2019"
16918,"61255","O0007","6/4/2019",4000,200,1,0,"G","Gold","36-45","All","6/1/2019","8/31/2019"
16919,"58864","O0031","9/25/2019",1100,100,1,0,"S","Bronze","26-35","All","7/1/2019","10/31/2019"
16920,"58864","O0017","7/31/2019",2550,150,1,0,"S","Bronze","26-35","All","7/1/2019","8/31/2019"
16921,"58864","O0035","9/22/2019",2000,100,1,0,"S","Bronze","26-35","All","7/1/2019","10/31/2019"
16922,"58867","O0081","1/11/2019",20000,5000,1,0,"S","Platinum","36-45","All","1/1/2019","3/31/2019"
16923,"58867","O0054","1/3/2019",5500,500,0,1,"S","Platinum","36-45","All","1/1/2019","3/31/2019"
16924,"61348","O0007","8/30/2019",2600,200,1,0,"G","Gold","46-55","All","6/1/2019","8/31/2019"
16925,"61365","O0007","6/14/2019",2200,200,1,0,"S","Gold","36-45","All","6/1/2019","8/31/2019"
16926,"61372","O0007","8/25/2019",2000,200,1,0,"S","Gold","26-35","All","6/1/2019","8/31/2019"
16927,"61739","O0007","6/8/2019",3400,200,1,1,"G","Gold","36-45","All","6/1/2019","8/31/2019"
16928,"61796","O0007","8/21/2019",3200,200,1,0,"G","Gold","26-35","All","6/1/2019","8/31/2019"
16929,"58867","O0016","7/17/2019",1600,100,0,1,"S","Bronze","36-45","All","7/1/2019","8/31/2019"
16930,"61803","O0007","8/17/2019",2600,200,1,0,"S","Gold","46-55","All","6/1/2019","8/31/2019"
16931,"58867","O0040","7/13/2019",4000,200,1,0,"S","Bronze","36-45","All","7/1/2019","10/31/2019"
16932,"58913","O0026","4/3/2019",1500,100,1,0,"S","Bronze","36-45","All","1/1/2019","5/31/2019"
16933,"58913","O0028","1/8/2019",750,50,1,0,"S","Bronze","36-45","All","1/1/2019","5/31/2019"
16934,"61908","O0007","8/3/2019",3000,200,1,0,"G","Gold","46-55","All","6/1/2019","8/31/2019"
16935,"62104","O0007","6/11/2019",2400,200,1,0,"S","Gold","18-25","All","6/1/2019","8/31/2019"
16936,"58913","O0104","1/29/2020",4800,300,1,0,"S","Gold","36-45","Above 65","12/1/2019","1/31/2020"
16937,"58914","O0028","4/8/2019",700,50,0,1,"S","Bronze","26-35","All","1/1/2019","5/31/2019"
16938,"62224","O0007","6/2/2019",2000,200,1,0,"S","Gold","36-45","All","6/1/2019","8/31/2019"
16939,"62275","O0007","7/19/2019",2800,200,1,0,"S","Gold","46-55","All","6/1/2019","8/31/2019"
16940,"62291","O0007","7/22/2019",2400,200,1,0,"S","Gold","46-55","All","6/1/2019","8/31/2019"
16941,"62415","O0007","8/24/2019",3000,200,1,0,"S","Gold","26-35","All","6/1/2019","8/31/2019"
16942,"62440","O0007","7/6/2019",2800,200,1,0,"G","Gold","26-35","All","6/1/2019","8/31/2019"
16943,"62460","O0007","8/24/2019",3200,200,1,0,"S","Gold","36-45","All","6/1/2019","8/31/2019"
16944,"58914","O0018","7/24/2019",3750,250,1,0,"S","Gold","26-35","All","7/1/2019","8/31/2019"
16945,"62470","O0007","8/8/2019",3800,200,1,1,"S","Gold","18-25","All","6/1/2019","8/31/2019"
16946,"62472","O0007","7/9/2019",2400,200,1,0,"S","Gold","26-35","All","6/1/2019","8/31/2019"
16947,"62679","O0007","6/2/2019",4000,200,1,0,"S","Gold","18-25","All","6/1/2019","8/31/2019"
16948,"62682","O0007","7/6/2019",2600,200,1,0,"S","Gold","36-45","All","6/1/2019","8/31/2019"
16949,"58914","O0020","7/19/2019",1700,100,0,1,"S","Bronze","26-35","All","7/1/2019","12/31/2019"
16950,"58914","O0039","8/16/2019",3000,200,1,0,"S","Bronze","26-35","All","7/1/2019","10/31/2019"
16951,"58914","O0022","11/4/2019",4200,300,0,1,"S","Gold","26-35","All","7/1/2019","12/31/2019"
16952,"58915","O0041","2/27/2019",1400,100,1,0,"S","Bronze","26-35","All","1/1/2019","3/31/2019"
16953,"58915","O0028","5/16/2019",500,50,1,0,"S","Bronze","26-35","All","1/1/2019","5/31/2019"
16954,"62879","O0007","6/9/2019",3000,200,1,0,"S","Gold","36-45","All","6/1/2019","8/31/2019"
16955,"58915","O0039","9/19/2019",2400,200,1,0,"S","Bronze","26-35","All","7/1/2019","10/31/2019"
16956,"58915","O0035","10/2/2019",1600,100,1,0,"S","Bronze","26-35","All","7/1/2019","10/31/2019"
16957,"58916","O0094","1/1/2019",1000,50,1,0,"S","Bronze","36-45","All","1/1/2019","3/31/2019"
16958,"63069","O0007","8/12/2019",2400,200,1,0,"S","Gold","36-45","All","6/1/2019","8/31/2019"
16959,"63126","O0007","8/28/2019",3800,200,0,1,"G","Gold","46-55","All","6/1/2019","8/31/2019"
16960,"58916","O0029","7/6/2019",1100,100,1,0,"S","Bronze","36-45","All","7/1/2019","7/31/2019"
